LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.01,-0.149122151628,-24.0,-0.0879540144036,0.11061487753,0.995003572819,0.991700614044,89.1899248944,240,
6.0,1.01,-0.148031484151,-24.0,-0.088688897418,0.110854280907,0.995035724382,0.991632590255,89.2558278606,239,
12.0,1.01,-0.147979884699,-24.0,-0.0885905753999,0.111552515476,0.994874978348,0.991511208635,89.0480492736,239,
18.0,1.01,-0.146837127364,-24.0,-0.088607039888,0.110558506932,0.995161649122,0.991666324911,89.3179213353,239,
24.0,1.01,-0.148413463195,-24.0,-0.0891746688968,0.1106016627,0.995286991962,0.991660993053,89.4301328348,239,
30.0,1.01,-0.148365228747,-24.0,-0.0891273619698,0.111382614058,0.99503389011,0.99154246357,89.20801975,239,
36.0,1.01,-0.147843975616,-24.0,-0.0886166059071,0.110859085043,0.99512709879,0.991610705978,89.2389790887,239,
42.0,1.01,-0.14984935741,-24.0,-0.0884013448358,0.1110480733,0.995028368278,0.991579331108,89.1423456066,239,
48.0,1.01,-0.148007673262,-24.0,-0.0883770505033,0.110498196916,0.995124900632,0.991674887545,89.2845337697,239,
54.0,1.01,-0.149671590641,-18.0,-0.0879228834605,0.110206696133,0.995117556732,0.991715996047,89.2653893038,239,
60.0,1.01,-0.148499693497,-24.0,-0.0867274602621,0.109835122826,0.994928641059,0.991772851816,89.1120698959,239,
66.0,1.01,-0.150613168767,-18.0,-0.0873538067523,0.109171002912,0.9952363157,0.991880915956,89.4214766078,239,
72.0,1.01,-0.147349985195,-24.0,-0.0857796425811,0.108411166622,0.995133715937,0.99198333716,89.2900331497,239,
78.0,1.01,-0.146194916878,-18.0,-0.0855314577613,0.107646316005,0.995301343206,0.992096129452,89.4406411621,239,
84.0,1.01,-0.149839488101,-18.0,-0.0864630485337,0.1085318288,0.99524935921,0.991968548551,89.4021527219,239,
90.0,1.01,-0.150876932893,-18.0,-0.0870560860133,0.109057701096,0.995189361345,0.991899301211,89.3879757252,239,
96.0,1.01,-0.153325303442,-18.0,-0.0876273904679,0.110078573013,0.99506200164,0.991738474652,89.2366766981,239,
102.0,1.01,-0.153184693709,-18.0,-0.0867403627028,0.109131225465,0.995153897745,0.99187582863,89.3011271366,239,
108.0,1.01,-0.154685434877,-18.0,-0.0877603766604,0.109123088072,0.995413508519,0.991921895026,89.5487631528,240,
114.0,1.01,-0.154048184379,-18.0,-0.0879875618703,0.10894977022,0.995447098507,0.9919188425,89.6213985237,239,
120.0,1.01,-0.159627900783,-18.0,-0.0890803071241,0.110175670445,0.995361682595,0.991733567391,89.5273767923,239,
126.0,1.01,-0.161667468957,-18.0,-0.0884748665188,0.109174971154,0.99558374504,0.99187024652,89.6678477862,239,
