LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.597,0.202084421634,-30.0,0.302712500697,0.320252365221,0.958268017104,0.765117110501,66.9623998486,240,
6.0,0.597,0.224888643024,-42.0,0.340147619059,0.35579306989,0.96344862459,0.732140928606,66.9794160461,239,
12.0,0.597,0.214867580008,-48.0,0.328540520505,0.345154747741,0.963433769361,0.739513962724,66.5206964175,239,
18.0,0.597,0.223620554372,-48.0,0.35309738193,0.368768392123,0.965267887402,0.719692808812,66.3425417348,239,
24.0,0.597,0.192131096271,-30.0,0.315642160577,0.332938818838,0.967398126215,0.748392831548,66.4827946297,239,
30.0,0.597,0.230354692399,-24.0,0.355820811021,0.370467649286,0.971839541801,0.718296630517,67.3614310404,239,
36.0,0.597,nan,nan,nan,nan,nan,nan,nan,0,
42.0,0.597,0.114367862557,-18.0,0.232382814588,0.252115217977,0.974483605127,0.829222414135,69.0160967659,239,
48.0,0.597,0.0895891873358,-30.0,0.189554749376,0.212506108231,0.980788816303,0.868486789728,69.5596090947,239,
54.0,0.597,0.0893447715128,-18.0,0.203494306699,0.226345587749,0.979055529266,0.852989177439,68.5942794135,239,
60.0,0.597,0.171913811557,-24.0,0.291862062237,0.311104687907,0.968276339149,0.764834570193,65.8666452829,239,
66.0,0.597,0.212868843015,-6.0,0.355055709999,0.372733927548,0.959586391813,0.713111930254,64.0563400399,239,
72.0,0.597,0.238298604286,-30.0,0.36870906394,0.386010630981,0.954222911148,0.704700646924,63.7894027721,239,
78.0,0.597,0.301182973382,-60.0,0.443745344675,0.459101454474,0.947220350164,0.653571773618,62.6880658867,239,
84.0,0.597,0.268230278659,-738.0,0.392703770288,0.411037562634,0.935005434358,0.688383376156,61.5333441853,239,
90.0,0.597,0.269244523257,-42.0,0.369517670316,0.383633770935,0.962281935336,0.711646372346,67.3262746158,239,
96.0,0.597,0.229338157867,-42.0,0.349023298499,0.368070248116,0.947736093608,0.718562609808,62.9659891295,239,
102.0,0.597,0.264320369848,-48.0,0.37449370042,0.38975343063,0.960623690079,0.704586918148,65.7791760213,239,
108.0,0.597,0.197304577453,-30.0,0.316660905325,0.331580214684,0.976844434696,0.750242750614,68.8367478314,239,
114.0,0.597,0.184136418225,-30.0,0.286718432195,0.307705643141,0.951743264953,0.772371112171,64.6063228201,239,
120.0,0.597,0.168017882331,-30.0,0.277473789138,0.299828247674,0.95133328128,0.778464864213,64.0015543987,239,
126.0,0.597,0.167863242791,-42.0,0.295751212874,0.319096962342,0.949119171597,0.755247051284,62.0561993533,240,
