LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.829,0.176252480816,6.0,0.119205795335,0.126718188384,0.998305565549,0.991694621218,93.8620380359,239,
6.0,0.829,0.176252480816,6.0,0.119101791781,0.126736411487,0.998260210233,0.991661083767,93.8007037721,240,
12.0,0.829,0.179127424953,6.0,0.120712348038,0.127922942387,0.998330874311,0.991513830034,93.9411400272,240,
18.0,0.829,0.183954766889,6.0,0.12273772433,0.130261985768,0.998191529711,0.991214331286,93.7566749205,240,
24.0,0.829,0.177197869821,6.0,0.119626004979,0.126775100884,0.998284913733,0.991704745535,93.9941997164,240,
30.0,0.829,0.165826580187,6.0,0.114792453792,0.12177763203,0.998405732542,0.992337349644,94.1830857991,240,
36.0,0.829,0.157825426387,6.0,0.110376488568,0.116256694582,0.998685933018,0.993042784689,94.7762543985,240,
42.0,0.829,0.160211853071,6.0,0.108645176808,0.115039575044,0.998604740182,0.993173856691,94.5881963862,240,
48.0,0.829,0.162293615871,6.0,0.102223686565,0.109153131872,0.998528700904,0.993874809641,94.5235148771,240,
54.0,0.829,0.159432641467,12.0,0.104595665994,0.111635749125,0.998489860916,0.993579707912,94.4169401027,240,
60.0,0.829,0.16786081852,12.0,0.115961506718,0.121765591984,0.998651797341,0.992362258583,94.6846699696,240,
66.0,0.829,0.165898694208,12.0,0.112450115514,0.118386542773,0.998633473681,0.992797538109,94.7028903513,240,
72.0,0.829,0.164842779886,12.0,0.107932984341,0.115624224951,0.998267770581,0.993128530956,94.0664236239,240,
78.0,0.829,0.165460326253,6.0,0.117001252581,0.122333402729,0.998737700859,0.992307504199,94.8881514604,240,
84.0,0.829,0.187950725359,12.0,0.134485034907,0.13957425603,0.998613863049,0.990011275383,94.6559326403,240,
90.0,0.829,0.190204520855,12.0,0.140348629698,0.146272522709,0.99834893288,0.988990035811,94.1036708342,240,
96.0,0.829,0.149474226517,12.0,0.0957855376666,0.101428966259,0.998866816624,0.994730700944,95.2261920761,240,
102.0,0.829,0.155285643449,12.0,0.0842750652423,0.0914943755119,0.998703796803,0.995711023223,94.9026607673,240,
108.0,0.829,0.170922079076,6.0,0.119671988559,0.12706303626,0.998255701732,0.991646157497,93.8892797448,240,
114.0,0.829,0.14720703051,6.0,0.088066882286,0.0978888314555,0.998197543813,0.995044108118,93.884561502,240,
120.0,0.829,0.136809163241,6.0,0.0847422211159,0.0936022475756,0.99842745185,0.995478227376,94.3118462108,240,
126.0,0.829,0.143962935326,6.0,0.0827207806868,0.0909883956823,0.998533962025,0.995782056182,94.577176107,240,
