LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.645,0.167823045359,60.0,0.0795307204213,0.108159087614,0.984676641523,0.982942389443,82.5170026819,240,
6.0,0.645,0.0892305490765,-18.0,0.0378685713639,0.0747604653074,0.988292414827,0.991766403195,84.6201759528,239,
12.0,0.645,0.0585517285721,24.0,0.0141916371704,0.0605978224818,0.990315613198,0.994582782689,85.9437705077,239,
18.0,0.645,0.0568782185189,24.0,0.0559308895346,0.0774070860538,0.992150001871,0.991188500926,87.2321926918,239,
24.0,0.645,0.140051178052,54.0,0.112114662812,0.12288399385,0.993136535593,0.978124583437,87.9970565563,239,
30.0,0.645,0.0617957733411,48.0,0.0383608051915,0.0616295545817,0.993635493042,0.994424673798,88.4912993725,239,
36.0,0.645,0.0453514212842,54.0,0.0291744089997,0.056328187219,0.993816352183,0.995309918052,88.5035040495,239,
42.0,0.645,0.0744095335961,54.0,0.0638551966113,0.0808098131494,0.993441165051,0.990389195577,88.1835657526,239,
48.0,0.645,0.157271746686,54.0,0.149403133824,0.156698352558,0.994046561583,0.964957351936,88.7251029606,239,
54.0,0.645,0.0469283747153,54.0,0.0528385159583,0.0716255060648,0.993772108332,0.992438040469,88.4625129846,239,
60.0,0.645,0.031285160108,36.0,0.0466021009653,0.0664372107236,0.994150132926,0.99346959163,88.7022291285,239,
66.0,0.645,0.0652620337231,42.0,0.0726148147746,0.0877386693711,0.993688011593,0.988636800505,88.2501816259,239,
72.0,0.645,nan,nan,nan,nan,nan,nan,nan,0,
78.0,0.645,0.0577965206258,48.0,0.076658007838,0.089255552386,0.994658983366,0.988224496401,89.076355655,239,
84.0,0.645,0.0311816363598,24.0,0.047858429173,0.065668852197,0.994739773855,0.99361261943,89.2558788829,239,
90.0,0.645,0.0459719580784,36.0,0.0634479840501,0.0773284363518,0.994965180664,0.991161369369,89.4378963006,239,
96.0,0.645,0.170952593978,54.0,0.194854294313,0.199552386279,0.995299954006,0.94420354525,89.7147098597,239,
102.0,0.645,0.0649530271636,48.0,0.0865156687884,0.096517361355,0.995315291796,0.986313403365,89.7768403174,239,
108.0,0.645,0.0282703341581,30.0,0.0530768279764,0.0671615147081,0.995563576343,0.993358693426,90.1671651297,239,
114.0,0.645,0.0279440928413,60.0,0.0513583267923,0.0663057171136,0.995412050895,0.993515311184,89.9795267752,239,
120.0,0.645,0.177146761682,36.0,0.195634941532,0.200604620091,0.994844565224,0.943795872713,89.3970496933,239,
126.0,0.645,0.0746472557373,30.0,0.0997641361333,0.108602323921,0.995257037402,0.982749475495,89.746333727,239,
