LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.481,-0.176529785385,48.0,-0.221651088415,0.226852550679,0.979392081219,0.681069387738,66.4846868612,240,
6.0,0.481,-0.179197771169,54.0,-0.222164658498,0.227147225173,0.978241580735,0.679174076208,67.2321323284,239,
12.0,0.481,-0.182233103777,48.0,-0.222298454003,0.226917043513,0.979285311891,0.678193696003,68.4550591995,239,
18.0,0.481,-0.180313880883,42.0,-0.222640943759,0.227327647524,0.979547687929,0.678084864469,68.1966754657,239,
24.0,0.481,-0.180505183979,36.0,-0.22360885632,0.228413785369,0.979586111553,0.677121454859,67.7246282572,239,
30.0,0.481,-0.178442378463,36.0,-0.223598186857,0.22847521416,0.979140768475,0.67713161986,67.4815572445,239,
36.0,0.481,-0.180502740856,48.0,-0.22295788117,0.227896446131,0.97863856748,0.678006937149,67.3211943441,239,
42.0,0.481,-0.179367402028,54.0,-0.22244814216,0.22722898415,0.978881940561,0.678378721087,67.8892638088,239,
48.0,0.481,-0.179885267743,48.0,-0.223406564437,0.228031372194,0.98027719146,0.677289861327,68.3558424903,239,
54.0,0.481,-0.178983123523,60.0,-0.223844835001,0.228474505318,0.97959679505,0.676105988804,68.3083186384,239,
60.0,0.481,-0.178138274459,60.0,-0.22343198262,0.228244113545,0.978874283732,0.676893614607,67.7128330005,239,
66.0,0.481,-0.177501762594,54.0,-0.22369195404,0.228489794463,0.979503060903,0.676962687388,67.7427690928,239,
72.0,0.481,-0.17853701167,60.0,-0.222465208061,0.227158365806,0.979429122854,0.678436760301,68.1869885626,239,
78.0,0.481,-0.179627451208,60.0,-0.223494797053,0.228248203652,0.979264086663,0.676938569131,67.9080676858,239,
84.0,0.481,-0.176442118901,60.0,-0.222325745929,0.227278062803,0.978634612023,0.679054393191,67.3211419043,239,
90.0,0.481,-0.179648898927,66.0,-0.221538230853,0.226407910729,0.978700278332,0.679829634384,67.6547304073,239,
96.0,0.481,-0.178480398487,66.0,-0.221980283654,0.226898309222,0.978503897774,0.679297568551,67.4607523447,239,
102.0,0.481,-0.182533812962,54.0,-0.225410160706,0.23029819776,0.97837059207,0.673684858182,67.3142532898,239,
108.0,0.481,-0.174093449387,66.0,-0.225315606156,0.230495394782,0.980412948026,0.676672919934,66.3491460928,239,
114.0,0.481,-0.18030343301,54.0,-0.225446111263,0.230573335992,0.978555907927,0.674754565276,66.5126695646,239,
120.0,0.481,-0.174845019056,48.0,-0.225455118194,0.230774803652,0.979723496265,0.67650004525,65.8820814086,239,
126.0,0.481,-0.184048007519,54.0,-0.226242033637,0.231594645757,0.973624418721,0.6706741288,65.7164451737,239,
