LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.97,0.115617386448,0.0,0.277315110464,0.314058417158,0.988913057126,0.93269992437,77.2444016947,240,
6.0,0.97,0.186495017064,-18.0,0.344240433437,0.374248151683,0.992455389516,0.906846051859,77.3767601577,239,
12.0,0.97,0.155155879328,12.0,0.308832708337,0.343212578035,0.991482946221,0.919987600099,76.9314992708,239,
18.0,0.97,0.191653817913,6.0,0.329766978846,0.358829464241,0.991005735896,0.915044207889,78.2039828881,239,
24.0,0.97,0.101693943826,18.0,0.270174365904,0.308641940018,0.989391925043,0.934703154623,77.0096197226,239,
30.0,0.97,0.178162832013,18.0,0.337090247882,0.366406907103,0.991296210409,0.911305454991,77.8732928073,239,
36.0,0.97,0.102531514339,12.0,0.259076421335,0.296145503797,0.988826144955,0.940496936388,77.8961665931,239,
42.0,0.97,0.13901008611,0.0,0.290812497938,0.32362347509,0.986040593437,0.931164365355,78.1235788282,239,
48.0,0.97,0.0804856706464,18.0,0.1891729586,0.240310548059,0.98652066636,0.95984086541,77.166538843,239,
54.0,0.97,0.127588152804,-12.0,0.268254240728,0.303880773332,0.987374736042,0.938144771132,78.0029512026,239,
60.0,0.97,-0.00245303948712,-12.0,0.146930717122,0.217355345524,0.982416343028,0.966475991744,75.3218876777,239,
66.0,0.97,0.028035927635,6.0,0.182759588592,0.234084517929,0.988164643107,0.961682871819,77.4638673871,239,
72.0,0.97,-0.0598439414957,0.0,0.142296433264,0.214606121031,0.982192206389,0.967280683429,75.2485043015,239,
78.0,0.97,-0.0010302123167,18.0,0.174914314598,0.238760771156,0.979826331769,0.960143548364,74.9604534935,239,
84.0,0.97,-0.0115940696007,-12.0,0.136215587759,0.208606571796,0.982420685206,0.969218850599,75.6573306252,239,
90.0,0.97,nan,nan,nan,nan,nan,nan,nan,0,
96.0,0.97,-0.0522043270924,0.0,0.130498971611,0.202655767327,0.983628571383,0.970921972272,76.1058589895,239,
102.0,0.97,-0.00478431617978,0.0,0.155704624597,0.214389884378,0.984094779871,0.968200984112,77.2882477718,239,
108.0,0.97,-0.0515793408898,-12.0,0.0904675117135,0.171819410704,0.985917786524,0.97916495296,77.4886276584,239,
114.0,0.97,-0.0185491332119,-6.0,0.0935135953713,0.174606005563,0.989792631865,0.978005174364,77.2760308208,239,
120.0,0.97,-0.011131222721,-18.0,0.0900476531996,0.167312215052,0.987874578212,0.980276424687,78.2684656325,239,
126.0,0.97,-0.0534048067308,18.0,0.0999982900146,0.180398512892,0.981449550578,0.977428992864,76.8609800662,239,
