LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.616,-0.3112683432,720.0,-0.228740698738,0.239832245515,0.921566851841,0.693206435403,60.7641865739,240,
6.0,0.616,-0.3154987121,714.0,-0.22913393407,0.240387924339,0.920473695281,0.691764484391,60.4738783095,239,
12.0,0.616,-0.314390380779,714.0,-0.226527770267,0.237357224846,0.925118076811,0.695800073021,61.4600202124,239,
18.0,0.616,-0.300931717184,714.0,-0.223005947041,0.235067349353,0.916116433688,0.698792421704,59.582502752,239,
24.0,0.616,-0.296988371145,714.0,-0.218342371244,0.230426411845,0.917666623249,0.705304901726,59.9575690349,239,
30.0,0.616,-0.286535917812,726.0,-0.216202961701,0.228864106387,0.913737363506,0.708380549771,59.1819508582,239,
36.0,0.616,-0.270303833555,714.0,-0.207603215938,0.22247572607,0.90053481138,0.720467419799,56.5120181231,239,
42.0,0.616,-0.292644552007,720.0,-0.21819770481,0.23076365477,0.913480908483,0.706019140016,59.1581718866,239,
48.0,0.616,-0.266978548907,726.0,-0.221166036212,0.235807528313,0.895970959161,0.704155550481,55.5224112016,239,
54.0,0.616,nan,nan,nan,nan,nan,nan,nan,0,
60.0,0.616,-0.287388871311,714.0,-0.221321934936,0.235044116331,0.90254976186,0.700078359338,56.9248518226,239,
66.0,0.616,-0.282576765162,720.0,-0.207407653692,0.221267495624,0.908790797611,0.715900196739,58.043251015,239,
72.0,0.616,-0.284906431496,714.0,-0.209908300377,0.223592881458,0.909071313567,0.712184442168,58.0753511774,239,
78.0,0.616,-0.291212321949,714.0,-0.206661232539,0.220011833447,0.914825168411,0.714092715237,58.9175289252,239,
84.0,0.616,-0.289903675835,714.0,-0.199076215632,0.214587379135,0.903420727866,0.716956520243,56.3982042914,239,
90.0,0.616,-0.27958131455,732.0,-0.187019368388,0.201015727673,0.921389391791,0.739198391948,59.8854816704,239,
96.0,0.616,-0.285510155999,732.0,-0.187251635289,0.199358336733,0.933511620257,0.745299783665,62.7601451767,239,
102.0,0.616,-0.277658049895,-24.0,-0.174605754751,0.186426843827,0.944927927708,0.763152034978,64.4401033088,239,
108.0,0.616,-0.279197802686,-18.0,-0.170176593529,0.182309053701,0.945787496473,0.769143394876,64.4037955061,239,
114.0,0.616,-0.279567055822,-18.0,-0.169061609868,0.181452323317,0.944267274348,0.770548458486,64.1276905916,239,
120.0,0.616,-0.270300051822,-18.0,-0.159841084688,0.172576389009,0.946696003614,0.785733429764,64.5835421857,239,
126.0,0.616,-0.247836131955,708.0,-0.146447335698,0.162606147203,0.9288733965,0.805451141159,61.5337308916,239,
