LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.401,-0.100533105525,-72.0,-0.122004148146,0.130799174825,0.958083565194,0.854511191465,69.3003767294,240,
6.0,0.401,-0.0967859218115,-48.0,-0.122294208062,0.13066231217,0.960457853463,0.855523043276,70.1058420452,239,
12.0,0.401,-0.103994058567,-66.0,-0.122632020798,0.130970960046,0.959783183877,0.854323682406,70.119873598,239,
18.0,0.401,-0.101605079324,-60.0,-0.123184893552,0.131590569269,0.96024503877,0.854326289857,69.9312784247,239,
24.0,0.401,-0.100679422535,-84.0,-0.122439687248,0.131098828705,0.958725541768,0.854476005033,69.5554725401,239,
30.0,0.401,-0.104699805195,-66.0,-0.122665466759,0.131475843055,0.958068680078,0.854013094503,69.2542770609,239,
36.0,0.401,-0.104880943563,-42.0,-0.122800439174,0.131130894088,0.960176386502,0.854372425999,70.1157504727,239,
42.0,0.401,-0.10387560805,-90.0,-0.122629860985,0.131009358306,0.960109632892,0.854962684289,70.0451578387,239,
48.0,0.401,-0.0997241715388,-60.0,-0.123951310509,0.132465418578,0.959575810458,0.852885078265,69.6406404512,239,
54.0,0.401,-0.10162713494,-54.0,-0.121962404216,0.130293312597,0.960734893244,0.856427211775,70.213701579,239,
60.0,0.401,-0.0989116763644,-42.0,-0.121885206484,0.13066656288,0.958740499171,0.856045104736,69.4010969233,239,
66.0,0.401,-0.0960153270896,-36.0,-0.121730405041,0.130615158365,0.958677815696,0.856521880397,69.2340469794,239,
72.0,0.401,nan,nan,nan,nan,nan,nan,nan,0,
78.0,0.401,-0.101990315948,-60.0,-0.12191936088,0.130284446925,0.960213162858,0.855830976959,70.1659897873,239,
84.0,0.401,-0.10206676615,-54.0,-0.121550971172,0.129772389845,0.960618889953,0.856278555919,70.4749650654,239,
90.0,0.401,-0.104088850722,-66.0,-0.123995636765,0.132239995178,0.960227688444,0.852159761193,70.1462562167,239,
96.0,0.401,-0.104434105967,-54.0,-0.125070078991,0.133083502145,0.961323501295,0.851225193849,70.4573993795,239,
102.0,0.401,-0.107060203241,-78.0,-0.124488820755,0.133006723024,0.958033007642,0.850045226292,69.5805194757,239,
108.0,0.401,-0.093658611462,-90.0,-0.124323534393,0.132514705474,0.960292855248,0.85171598297,70.2077400334,239,
114.0,0.401,-0.106563006317,-54.0,-0.126105660919,0.134463356467,0.958464777245,0.847607948402,69.6886507137,239,
120.0,0.401,-0.103349956351,-66.0,-0.126720173139,0.134508467265,0.96084578846,0.84720036852,70.7023912278,239,
126.0,0.401,-0.10426709279,-54.0,-0.127665333267,0.136238626289,0.956376759163,0.843612288416,69.1043458423,239,
