LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.362,0.361475201876,-216.0,0.239682594261,0.253183017694,0.879956973538,0.644727243533,49.6804571423,240,
6.0,0.362,0.305062694065,-216.0,0.210774721591,0.224079225499,0.890087646516,0.685837521421,52.9197345621,239,
12.0,0.362,0.262806601484,-138.0,0.239766444036,0.24775732878,0.924351843723,0.649727468641,61.3665774619,239,
18.0,0.362,0.245539012314,-132.0,0.253875866393,0.2599711076,0.938526651684,0.632869175501,65.3598150763,239,
24.0,0.362,0.232095136371,-132.0,0.247085950818,0.253186322758,0.940507516354,0.64293783028,65.8060536401,239,
30.0,0.362,0.204306846008,-138.0,0.224426261715,0.231253367866,0.938885245116,0.673877251348,65.476407097,239,
36.0,0.362,0.205491904163,-162.0,0.230840618146,0.237212604184,0.941395108288,0.664364203046,66.197184165,239,
42.0,0.362,0.219898588251,-108.0,0.242664800918,0.248611898252,0.943608598401,0.651489015523,66.6562578021,240,
48.0,0.362,0.21468228001,-114.0,0.234311391983,0.239854902644,0.948772843434,0.663980844602,68.267273028,239,
54.0,0.362,0.168398574216,-126.0,0.207773597135,0.214230432977,0.946643164344,0.702747959021,67.6914264828,239,
60.0,0.362,0.170760420127,-144.0,0.198590727092,0.205912902404,0.941926473201,0.716765291556,66.3154395555,239,
66.0,0.362,0.1920526715,-126.0,0.204862455513,0.211583747101,0.945660380599,0.709578437755,67.254212949,239,
72.0,0.362,0.16302585595,-108.0,0.192432031252,0.199559785517,0.945447390643,0.728904461725,67.2836781867,239,
78.0,0.362,0.167885003899,-156.0,0.1918995121,0.198648889027,0.948370089375,0.730649626791,68.2225616294,239,
84.0,0.362,0.151497503047,-90.0,0.178542715048,0.186319481813,0.944125391879,0.749356630044,67.0304072111,239,
90.0,0.362,0.154355470802,-102.0,0.188405334329,0.194980738659,0.950632072677,0.737020648586,68.9237211558,239,
96.0,0.362,0.14100358659,-126.0,0.166697577919,0.173851860568,0.952203913246,0.773801322253,69.4491890278,239,
102.0,0.362,0.153644605247,-126.0,0.188859104875,0.195932897595,0.946434975525,0.731426657185,67.7084571812,239,
108.0,0.362,0.157795876884,-108.0,0.179622249328,0.186838595838,0.948087073554,0.749801649278,68.1710662292,239,
114.0,0.362,0.167911669175,-96.0,0.206132627521,0.212373817352,0.948665539009,0.703985932615,68.3674368987,239,
120.0,0.362,0.156082785164,-144.0,0.174518324898,0.181283497502,0.952823646225,0.760391361325,69.6336120167,239,
126.0,0.362,0.18421066541,-138.0,0.209934482068,0.215905824765,0.950319299192,0.701365547288,68.7889059135,239,
