LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.391,-0.294799620667,-726.0,-0.190738771523,0.211532481201,0.752764722623,0.505640990889,21.6620823813,240,
6.0,0.391,-0.297042104313,-732.0,-0.196936947171,0.220322988972,0.589847929716,0.486912741417,15.4790764196,239,
12.0,0.391,-0.296620922809,-726.0,-0.203619618277,0.228797360928,0.456358496455,0.472746123372,10.7224437633,239,
18.0,0.391,-0.302855836703,-726.0,-0.207338062126,0.233019053732,0.417504128775,0.464852975502,9.010572315,239,
24.0,0.391,-0.313360684448,-726.0,-0.218517990461,0.243998899304,0.370818430988,0.452805582742,7.11324630535,239,
30.0,0.391,-0.309152720901,-720.0,-0.21731983662,0.243526585186,0.343911855196,0.451633198937,5.96983233438,239,
36.0,0.391,-0.340060057248,-714.0,-0.242564610771,0.265705918827,0.373207904983,0.432113657666,7.20513461299,239,
42.0,0.391,-0.321563242254,-714.0,-0.221810034411,0.243971330083,0.532157301759,0.459039201145,13.0697040768,239,
48.0,0.391,-0.322935692709,-720.0,-0.224012321248,0.247776067806,0.432613702792,0.450204513591,9.4030431848,239,
54.0,0.391,-0.329335774989,-714.0,-0.228742326245,0.250789064899,0.506617650226,0.451940874555,12.0241994003,239,
60.0,0.391,-0.341866597894,-726.0,-0.246137743216,0.272447175477,0.207831802183,0.419265630007,0.0579601892812,239,
66.0,0.391,-0.315702588812,-720.0,-0.224353238217,0.249879451383,0.340485785137,0.445362538796,5.86059066279,239,
72.0,0.391,-0.312210111357,-726.0,-0.223496677413,0.248301818693,0.378803655263,0.449482888102,7.43822841896,239,
78.0,0.391,-0.323534323424,-720.0,-0.227115574094,0.250942514812,0.410736518093,0.448310661761,8.68187047258,239,
84.0,0.391,-0.311125385669,-720.0,-0.212263156684,0.234055076469,0.605848429979,0.472116306898,15.6174607692,239,
90.0,0.391,-0.326947629672,-726.0,-0.221272417155,0.241058578105,0.690120014499,0.468386393468,18.1648649618,239,
96.0,0.391,-0.323825378357,-720.0,-0.226567547754,0.249466004734,0.463234695491,0.451079663002,10.6685422789,239,
102.0,0.391,-0.347444585337,-720.0,-0.241771062806,0.262807714697,0.505925418213,0.439938883298,11.7531247645,240,
108.0,0.391,-0.336699243037,-720.0,-0.235366114032,0.256655500229,0.521216438814,0.447797850934,12.5134270384,239,
114.0,0.391,-0.363055071258,-714.0,-0.260419648907,0.280338130884,0.490312388,0.425508157382,11.284960483,239,
120.0,0.391,-0.357370606263,-726.0,-0.261019438466,0.284401718419,0.280881814291,0.413394530855,3.46669801057,239,
126.0,0.391,-0.33895496888,-678.0,-0.228434998535,0.24488416862,0.737322147034,0.475743881918,24.57474534,239,
