LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.903,-0.0636530120887,-24.0,-0.122419276538,0.134819483149,0.994997468251,0.985349397034,89.9049017563,240,
6.0,0.903,-0.0761181268047,-18.0,-0.127091739513,0.139763054093,0.994657805765,0.984184868111,89.5784550104,239,
12.0,0.903,-0.0699170566911,-18.0,-0.131235960991,0.142901707849,0.994923567682,0.983526227878,89.8649849312,239,
18.0,0.903,-0.0756888235541,-18.0,-0.133215590646,0.143786872698,0.995332731832,0.983378791731,90.3018384834,239,
24.0,0.903,-0.087088829697,-18.0,-0.129186315754,0.139338848615,0.995662533971,0.984377556386,90.6424218151,239,
30.0,0.903,-0.0739579755949,-18.0,-0.123708023552,0.134021244822,0.995814874544,0.985481628886,90.7601950128,239,
36.0,0.903,-0.0592597321823,-18.0,-0.116318553299,0.127452876568,0.9956709952,0.986907923361,90.6630059415,239,
42.0,0.903,-0.055541209239,-18.0,-0.114730429745,0.125677644404,0.9957748233,0.987322340093,90.805881251,239,
48.0,0.903,-0.0519340098694,-18.0,-0.100829286146,0.112651980921,0.995938415591,0.989837769962,90.9962818466,239,
54.0,0.903,-0.0749489933559,-18.0,-0.120230875354,0.129907611751,0.996114052112,0.98648063354,91.1826418493,239,
60.0,0.903,-0.0649046355173,-18.0,-0.123856285547,0.132250531696,0.996549083902,0.986120274191,91.6903030327,239,
66.0,0.903,-0.0633289234049,-18.0,-0.11552076066,0.125745527425,0.996037682634,0.987419986451,91.0985902418,239,
72.0,0.903,-0.0521720303483,-18.0,-0.118468617461,0.128122695223,0.996186544484,0.986825800641,91.2556395851,239,
78.0,0.903,-0.074490403105,-18.0,-0.132103712923,0.140923261277,0.996167929718,0.984055335849,91.2055290674,239,
84.0,0.903,-0.081260001767,-18.0,-0.117949861495,0.130210305483,0.995172159687,0.986288846666,90.1144029947,239,
90.0,0.903,-0.0778803967529,-762.0,-0.118025722832,0.130572685114,0.994983072699,0.986327678052,89.9907339131,239,
96.0,0.903,-0.0358915109505,-756.0,-0.0974379513118,0.113249969183,0.994635531587,0.989699370905,89.6557922656,239,
102.0,0.903,-0.0286185928742,-756.0,-0.0912946383892,0.107390000983,0.994878417647,0.990784620214,89.8921121592,240,
108.0,0.903,-0.0461345522071,-756.0,-0.101962812017,0.116554696275,0.994885548241,0.989168216949,89.8955126139,239,
114.0,0.903,-0.077759919774,-762.0,-0.130283876891,0.141419028843,0.995148610662,0.984061330754,90.157380562,239,
120.0,0.903,7.25111161e-05,-18.0,-0.096376649565,0.113909924758,0.994136032584,0.989495172174,89.1344234489,239,
126.0,0.903,-0.0424217284373,-18.0,-0.151142697723,0.165754729852,0.992690559781,0.977861264564,87.8232849182,239,
