LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.785,-0.232858582291,30.0,-0.176479264161,0.181250085333,0.994979760423,0.952853787356,89.9453075473,240,
6.0,0.785,-0.230423361371,36.0,-0.176665689377,0.181784772263,0.994581940525,0.952316563291,89.5506906713,239,
12.0,0.785,-0.23314068976,30.0,-0.177346438935,0.182566505763,0.994441724378,0.95195678527,89.4266234803,239,
18.0,0.785,-0.240145776953,30.0,-0.178850479706,0.184098753662,0.994338551055,0.951319715706,89.3534689994,239,
24.0,0.785,-0.243721385384,18.0,-0.178306738111,0.1836729163,0.994273419698,0.951285508784,89.2489332488,239,
30.0,0.785,-0.239998829199,24.0,-0.180315989355,0.185183835897,0.994724103794,0.950748075223,89.7106258624,239,
36.0,0.785,-0.233154021677,24.0,-0.185653862128,0.195564064567,0.98982860553,0.947646301185,85.00643684,239,
42.0,0.785,-0.253581862829,18.0,-0.199953827806,0.20948087167,0.989300402106,0.940190815651,84.7647937342,239,
48.0,0.785,-0.248465104459,24.0,-0.19459807359,0.203448030241,0.990366487183,0.943399112712,85.5218126129,239,
54.0,0.785,-0.245840960223,24.0,-0.194411440107,0.202959074151,0.990706694514,0.943643390469,85.7833355791,239,
60.0,0.785,-0.222685978115,30.0,-0.175980944625,0.184710908083,0.991664111864,0.953113997745,86.3116433528,239,
66.0,0.785,-0.195654793637,24.0,-0.15715468329,0.166330658427,0.992498069946,0.961884785805,86.7098356993,239,
72.0,0.785,-0.1866705106,18.0,-0.146438520884,0.155874064695,0.992832893414,0.966371858915,86.9716770787,239,
78.0,0.785,-0.19741849089,30.0,-0.154240102264,0.162875410952,0.992850065301,0.963179421083,87.2348885632,239,
84.0,0.785,-0.184753799695,30.0,-0.142719607478,0.15307896157,0.992161269856,0.967463709554,86.4966567867,239,
90.0,0.785,-0.175710957747,30.0,-0.140534284896,0.148335716279,0.994286617461,0.969328154158,88.41982024,239,
96.0,0.785,-0.124795469178,18.0,-0.108248365815,0.11606409745,0.996324480529,0.981246856579,89.7861740111,239,
102.0,0.785,-0.14591987172,30.0,-0.130895836814,0.137905240297,0.995864594641,0.973685375206,89.4115359788,239,
108.0,0.785,-0.1038902952,30.0,-0.105585506555,0.114103261933,0.996700911913,0.982073776662,89.4477896059,239,
114.0,0.785,-0.143775822945,24.0,-0.115884952945,0.125958095345,0.994455371593,0.97797462927,87.9600072961,239,
120.0,0.785,-0.159692366058,24.0,-0.13282420832,0.141270339863,0.994630551837,0.972384780422,88.2630284436,239,
126.0,0.785,-0.16612644251,24.0,-0.131636971552,0.143109981231,0.992307421056,0.971641712323,86.3043687243,239,
