LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,3.716,-0.533470682122,-6.0,-0.0413480087557,0.432944728747,0.992589564997,0.990958965152,82.379177335,240,
6.0,3.716,-0.530710876388,0.0,-0.0449679464994,0.43031312359,0.992731389662,0.991014956618,82.4490349542,239,
12.0,3.716,-0.523529841857,0.0,-0.0456702930375,0.428887116481,0.99253078125,0.991094830093,82.5109007876,239,
18.0,3.716,-0.525599292307,0.0,-0.0432023725979,0.429828568653,0.992635905885,0.991042546293,82.4615507002,239,
24.0,3.716,-0.52872676862,0.0,-0.0399005121953,0.431246574314,0.992503173861,0.990981828443,82.3899934382,239,
30.0,3.716,-0.532463888671,0.0,-0.0419677892173,0.426450385864,0.992873223443,0.991185909423,82.5957228315,239,
36.0,3.716,-0.535840023347,6.0,-0.0433120864246,0.427474586478,0.992681236664,0.991150468556,82.5590417112,239,
42.0,3.716,-0.541925152254,0.0,-0.0443972473829,0.432074206063,0.992503362058,0.990945183781,82.3739816976,239,
48.0,3.716,-0.543369498961,0.0,-0.0472442801245,0.428234538046,0.992932091328,0.991102035478,82.5448614068,239,
54.0,3.716,-0.537195942149,6.0,-0.0471608470598,0.426249712344,0.993107436672,0.99118432181,82.6263821998,239,
60.0,3.716,-0.53638215041,6.0,-0.0482314291411,0.42621596146,0.993381202676,0.991170429688,82.6327192816,239,
66.0,3.716,-0.535240976039,0.0,-0.0491190381152,0.424528897937,0.993399806878,0.991248383163,82.7065580351,239,
72.0,3.716,-0.526656728458,0.0,-0.0445064138938,0.422621369567,0.993396143846,0.991334068231,82.7642353265,239,
78.0,3.716,-0.534605954118,0.0,-0.0454512913588,0.41952023069,0.993513368664,0.991470235142,82.8963114273,239,
84.0,3.716,-0.510143669077,0.0,-0.0351116777635,0.419854402379,0.993450417372,0.99145322555,82.841651025,239,
90.0,3.716,-0.522977627324,0.0,-0.0368452796634,0.415131978978,0.993552125861,0.991662754587,83.0421961902,239,
96.0,3.716,-0.506372315863,0.0,-0.037024300706,0.419305163483,0.993335032888,0.991485911033,82.8710274611,239,
102.0,3.716,-0.525375484963,0.0,-0.0368007188755,0.418490269985,0.993656556259,0.991504483591,82.9037664608,239,
108.0,3.716,-0.521609948754,0.0,-0.0362750552749,0.423118721551,0.993547857011,0.99129798694,82.7113501728,239,
114.0,3.716,-0.526199213804,0.0,-0.0405877975857,0.428653899429,0.992965021127,0.991076399302,82.4994405906,239,
120.0,3.716,-0.472484668066,0.0,-0.00708032699348,0.417766022992,0.993561649709,0.991534680985,82.8694418702,239,
126.0,3.716,nan,nan,nan,nan,nan,nan,nan,0,
