LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.342,0.034386128846,-54.0,-0.0371831181571,0.0719230133224,0.952290763486,0.966625295377,69.4500075559,240,
6.0,0.342,0.0331715158809,-54.0,-0.0362379890425,0.071339946079,0.952452998868,0.967138692585,69.5000547685,239,
12.0,0.342,0.0312162133308,-54.0,-0.0376536131202,0.07156020891,0.953376474418,0.966945486326,69.7968186917,239,
18.0,0.342,0.0344490678789,-54.0,-0.0385046517941,0.0727077931371,0.952207746549,0.966096098106,69.3887204048,239,
24.0,0.342,0.0341697620025,-48.0,-0.0376309357235,0.071813654749,0.952881673115,0.966663544443,69.6420637132,239,
30.0,0.342,0.0298301332348,-48.0,-0.038213367805,0.0714627796058,0.954154676681,0.96719458857,70.0277139341,239,
36.0,0.342,0.0351404013502,-54.0,-0.0381179614085,0.0724542710375,0.952293355141,0.966322674927,69.417594699,239,
42.0,0.342,0.0362291425764,-54.0,-0.0386036421151,0.0734356072656,0.950943965079,0.965383675995,68.9939904713,239,
48.0,0.342,0.0394075002193,-54.0,-0.0368744484746,0.0727660963733,0.950374791921,0.965646277375,68.8646261957,239,
54.0,0.342,0.0371989529745,-54.0,-0.0392114685036,0.0743475040382,0.949830989555,0.964538143036,68.6484585601,239,
60.0,0.342,0.0434755816136,-54.0,-0.0383110064619,0.0752853927175,0.946989581356,0.963280851219,67.8334441995,239,
66.0,0.342,0.0371886713389,-54.0,-0.0381744261038,0.0753331648528,0.946809144076,0.963393288752,67.7659609394,239,
72.0,0.342,0.0361350728916,-54.0,-0.0346017657399,0.0722217935958,0.949582307387,0.966643277975,68.5359320781,239,
78.0,0.342,0.0413841039805,-60.0,-0.0343994526506,0.0720523036574,0.950021391802,0.967094288131,68.5770365158,239,
84.0,0.342,0.0409627323256,-60.0,-0.0296047421122,0.0691318145935,0.951941370836,0.970068758108,68.9931173064,239,
90.0,0.342,0.0363504525461,-60.0,-0.0212099216016,0.0616866692955,0.957895299891,0.975484441972,71.249663478,239,
96.0,0.342,0.0299516317349,-60.0,-0.0277705124455,0.0657757912488,0.95525535116,0.971982681947,70.405768303,239,
102.0,0.342,0.0263223976939,-54.0,-0.0252812635493,0.0640568074074,0.956725231642,0.973912680601,70.7874797426,239,
108.0,0.342,0.0181552300377,-60.0,-0.0194384112679,0.0591845485803,0.960761491657,0.977084005166,72.2544108394,239,
114.0,0.342,0.016741582285,-54.0,-0.0264940989893,0.0616519157558,0.961148439093,0.975073445455,72.3697965761,239,
120.0,0.342,0.0155517436231,-60.0,-0.0260206550883,0.0607754193021,0.9622684369,0.975701051261,72.7398019198,239,
126.0,0.342,0.0050919757,-60.0,-0.0358669983763,0.067480616552,0.959202805095,0.969901678885,71.6300138812,239,
