LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.527,0.0504504778373,-42.0,-0.00917408563818,0.0438047783222,0.960084762029,0.969502407903,62.579534467,239,
6.0,0.527,0.0543169249241,-42.0,0.00129026207324,0.043240357194,0.957177186253,0.96987487391,62.1761932151,240,
12.0,0.527,0.0682084962364,-42.0,0.00618448679292,0.0455829125165,0.956351425619,0.967184400528,60.4781739697,240,
18.0,0.527,0.0857578469128,-42.0,0.0253659376591,0.0517900220621,0.956172661994,0.958004295067,60.485716916,240,
24.0,0.527,0.0718570781226,-48.0,0.0122869457354,0.0478092650509,0.953041036802,0.963840883704,59.5662896406,240,
30.0,0.527,0.0782377319684,-54.0,0.0138406920781,0.0480727025784,0.954662128954,0.963652585984,59.7117961641,240,
36.0,0.527,0.0421143647811,-42.0,-0.0102177662641,0.0380285862522,0.969741919829,0.976356462871,67.9440587176,240,
42.0,0.527,0.0430520236042,-42.0,-0.00421958222642,0.037454554142,0.967432184953,0.976898433361,67.4313050548,240,
48.0,0.527,0.0482588553102,-42.0,-0.0121699211261,0.0448329870946,0.96000901339,0.968104427815,62.2387489055,240,
54.0,0.527,0.0178483698211,-42.0,-0.0267848518081,0.0429021051781,0.971529675177,0.969371222293,70.6714453433,240,
60.0,0.527,0.0610486191911,-36.0,0.0032175088817,0.0439017357266,0.957302430976,0.969180388273,61.6838744746,240,
66.0,0.527,0.037293038781,-36.0,-0.00838497028522,0.0405694546219,0.961960419918,0.972983715789,65.2632927809,240,
72.0,0.527,0.0854008641596,-54.0,0.0175301801665,0.0528727822357,0.946545664613,0.956559167541,56.3469973949,240,
78.0,0.527,0.0662308715021,-48.0,0.00297573720463,0.0444837162389,0.958443744015,0.968732292889,61.158449802,240,
84.0,0.527,0.0985001235915,-24.0,0.0410660041007,0.0542928189827,0.976339161144,0.954170497047,68.9202531372,240,
90.0,0.527,0.071233681123,-36.0,0.0193991156325,0.0428998937703,0.965383187054,0.96993284601,66.5149396601,240,
96.0,0.527,0.103068548467,-42.0,0.0501113589817,0.065194789838,0.960766548367,0.934422237263,63.5039640268,240,
102.0,0.527,0.0891961936426,-24.0,0.0351363171767,0.0556236328872,0.96079061365,0.952008967738,62.2637232583,240,
108.0,0.527,0.146411116599,-30.0,0.0737081241317,0.0870569118942,0.963571919167,0.895060200275,59.4597792497,240,
114.0,0.527,0.0986276602838,-36.0,0.0500273076191,0.0677253845828,0.951578749959,0.929610795376,60.049901321,240,
120.0,0.527,0.110609803813,-30.0,0.0481811309785,0.0646375509685,0.966257570512,0.937852910052,62.2925133336,240,
126.0,0.527,0.141753123906,-36.0,0.0721981982267,0.0857611516456,0.959073738274,0.896103801677,59.494014962,240,
132.0,0.527,0.0999057202765,-36.0,0.0462910025528,0.0618576810348,0.961069482193,0.940218484064,64.0930935238,240,
138.0,0.527,0.0615282503693,-42.0,-0.00456621995365,0.0434265459019,0.963079952457,0.970461908335,62.2070752093,240,
144.0,0.527,0.0599293148887,-36.0,-0.00723467978163,0.042962938586,0.966675557982,0.971329328749,62.9390219657,240,
150.0,0.527,0.0142349577289,-36.0,-0.0382569113099,0.051301637179,0.977369293818,0.958633866531,70.0883482653,240,
