LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.516,-0.0297730272081,36.0,-0.0287973324868,0.0404756906679,0.989176107219,0.996442463724,91.7240500339,236,
6.0,0.516,-0.032463731303,6.0,-0.0297951991097,0.0406327640696,0.989379583069,0.996424951865,91.9736966203,235,
12.0,0.516,-0.0284847814612,24.0,-0.0301493618059,0.0408168274101,0.989401923027,0.996396095547,92.007907818,235,
18.0,0.516,-0.0260096307115,30.0,-0.0295074797783,0.0399551209481,0.989485369811,0.996540570913,92.1728764961,235,
24.0,0.516,-0.0251037506396,24.0,-0.028130767942,0.0388238578924,0.989494427535,0.996741525199,92.2064200419,235,
30.0,0.516,-0.0278712696986,24.0,-0.0289624730973,0.0397781996917,0.989373255268,0.996567874971,92.0680239812,235,
36.0,0.516,-0.0284172283449,18.0,-0.0306582916886,0.0417229805279,0.989121450485,0.996237863864,91.7794229271,235,
42.0,0.516,-0.0311554118766,30.0,-0.0320879224535,0.0421005373534,0.989365739523,0.996167130111,92.0980099057,235,
48.0,0.516,-0.0359007734231,24.0,-0.0315185723938,0.0420964185805,0.989187771353,0.996163463602,91.8954711593,235,
54.0,0.516,-0.0363692546856,24.0,-0.0323769121133,0.0427836699772,0.989188889157,0.996048301604,91.8746314422,235,
60.0,0.516,-0.0356074896036,24.0,-0.0303694349582,0.0406756653716,0.989389459582,0.996423440794,92.1447414709,235,
66.0,0.516,-0.0354942462843,24.0,-0.0292136509548,0.0404093454926,0.989223478234,0.996459233172,91.8772426148,235,
72.0,0.516,-0.0340438806468,24.0,-0.0310033873436,0.0416261511278,0.98932697368,0.996246529834,91.9341161001,235,
78.0,0.516,-0.0321433653907,24.0,-0.0296904977262,0.0415661264211,0.988938991443,0.996255521191,91.5246152141,235,
84.0,0.516,-0.0301607581342,18.0,-0.0298653678925,0.041861672524,0.989010905407,0.996207242652,91.4477924935,235,
90.0,0.516,-0.0302960519969,24.0,-0.0287193443102,0.0403892368371,0.98919435608,0.99646439416,91.7339627054,235,
96.0,0.516,-0.0327092952074,24.0,-0.0271530996512,0.0403192899461,0.988790190629,0.99647147122,91.2906008697,235,
102.0,0.516,-0.0317088633025,18.0,-0.0281414144103,0.0398434290323,0.98925800156,0.996562189953,91.7783071669,235,
108.0,0.516,-0.0308190463629,18.0,-0.0273611320365,0.0393042193565,0.989189655751,0.996651087806,91.7800305522,235,
114.0,0.516,-0.0310389439225,18.0,-0.0265462191967,0.0397049574309,0.988878713839,0.99657192852,91.3892777921,235,
120.0,0.516,-0.0277759540074,18.0,-0.0261053029109,0.0389566972737,0.989174266308,0.996691217598,91.5869745084,235,
126.0,0.516,-0.0282601541688,18.0,-0.0265189368119,0.039089024938,0.98912613841,0.996674859038,91.6396983914,235,
