LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.285,-0.311672508109,0.0,-0.224781263893,0.237240331763,0.996149680309,0.972261975262,89.5388196351,239,
6.0,1.285,-0.310707655158,0.0,-0.221790304042,0.234945388345,0.996036297114,0.972836308615,89.3350911256,240,
12.0,1.285,-0.314625750628,0.0,-0.218789953325,0.232504535758,0.995868183942,0.973370032923,89.1757163321,240,
18.0,1.285,-0.30634584081,0.0,-0.213710709677,0.227693726376,0.995972364265,0.974396814377,89.1907231489,240,
24.0,1.285,-0.308205475652,0.0,-0.213106619218,0.227526411441,0.995823504567,0.974414843655,89.032797018,240,
30.0,1.285,-0.306230122711,-6.0,-0.212869318344,0.226858069979,0.995812207619,0.974651367991,89.2090645817,240,
36.0,1.285,-0.301980866622,0.0,-0.216772667986,0.230421642958,0.995833169471,0.973885347756,89.2508033254,240,
42.0,1.285,-0.301929031583,0.0,-0.217753196718,0.230984513947,0.995997998067,0.973765368498,89.3982958561,240,
48.0,1.285,-0.300994070381,0.0,-0.214354953344,0.227122596164,0.996209884639,0.974655161164,89.670304266,240,
54.0,1.285,-0.297243438215,-6.0,-0.213466950457,0.226070267779,0.996269983887,0.974900792812,89.7595717618,240,
60.0,1.285,-0.303035206026,-6.0,-0.216042111345,0.228999350016,0.996253242317,0.974171417582,89.5519721598,240,
66.0,1.285,-0.297449117924,0.0,-0.211216458284,0.224293233091,0.996221989577,0.975236643818,89.6168987325,240,
72.0,1.285,-0.298410017087,0.0,-0.207944183188,0.221400857747,0.996142269992,0.975850530516,89.5419682584,240,
78.0,1.285,-0.304922749347,-6.0,-0.209025336424,0.222797008992,0.996161397447,0.97547571149,89.3897954736,240,
84.0,1.285,-0.314578010628,0.0,-0.213395532327,0.227304268082,0.99586015062,0.974542837669,89.2280802211,240,
90.0,1.285,-0.310882525747,0.0,-0.210982792153,0.224804858119,0.995930379876,0.975101715349,89.3217079295,240,
96.0,1.285,-0.304360565376,0.0,-0.201612421521,0.216420672474,0.995942302778,0.976807650751,89.1748213951,240,
102.0,1.285,-0.306098622613,-6.0,-0.198651366892,0.213592201554,0.996047248273,0.977370154305,89.202027186,240,
108.0,1.285,-0.302256553485,-6.0,-0.195635610945,0.210998062926,0.995951266598,0.977904116175,89.1254875514,240,
114.0,1.285,-0.306657234333,0.0,-0.201040515206,0.216959680827,0.995477676084,0.97668313725,88.7765532935,240,
120.0,1.285,-0.296984804075,-6.0,-0.19213402821,0.209619780816,0.99530865752,0.978121188609,88.468122464,240,
126.0,1.285,-0.294974000932,-6.0,-0.185244898611,0.203090528563,0.995607494541,0.979374444115,88.5462604545,240,
