LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.481,-0.117387751357,6.0,-0.159356922484,0.163806572059,0.996785165201,0.886400222914,82.0909428837,239,
6.0,0.481,-0.117702328362,6.0,-0.159553750965,0.163943591371,0.996593344202,0.885776180552,82.1808678451,240,
12.0,0.481,-0.115706072578,6.0,-0.158930456507,0.163430592093,0.996638527817,0.886610088032,81.9901164877,240,
18.0,0.481,-0.115820599076,6.0,-0.1586504009,0.163174831794,0.996779295259,0.887038443263,81.9565803483,240,
24.0,0.481,-0.117079987177,6.0,-0.159062920946,0.16353019014,0.996719930113,0.886492368829,82.0495462702,240,
30.0,0.481,-0.117839687637,6.0,-0.158592003315,0.162968094568,0.996584130477,0.886886796033,82.2621456146,240,
36.0,0.481,-0.118047706445,6.0,-0.158579448515,0.16297595761,0.996648754841,0.88692820471,82.2209430867,240,
42.0,0.481,-0.122123136868,6.0,-0.158238532972,0.162645418936,0.996698993918,0.88732341306,82.2185681529,240,
48.0,0.481,-0.123976463959,6.0,-0.157014912877,0.161383316586,0.996595545773,0.888638738464,82.3650785308,240,
54.0,0.481,-0.123109457051,6.0,-0.156361438882,0.160599958122,0.996640959825,0.889328807079,82.6684625439,240,
60.0,0.481,-0.124085443099,12.0,-0.15701863681,0.161257224983,0.99645365449,0.888410034258,82.6324208479,240,
66.0,0.481,-0.125059276902,6.0,-0.157683995073,0.161912861068,0.996281927491,0.887495492693,82.6163873849,240,
72.0,0.481,-0.123274119412,6.0,-0.159491976711,0.163825243289,0.996363440003,0.885555546936,82.3009911681,240,
78.0,0.481,-0.12047763142,6.0,-0.158851684454,0.163271934894,0.996573929306,0.88653721438,82.1572599825,240,
84.0,0.481,-0.118170868487,6.0,-0.159764265686,0.164502263231,0.996487551765,0.885652744868,81.465737849,240,
90.0,0.481,-0.1155903974,6.0,-0.160042347045,0.165279803939,0.996167291097,0.885382279639,80.4816153333,240,
96.0,0.481,-0.112540320473,6.0,-0.1617138868,0.166916058732,0.996185715105,0.883462729229,80.4488304218,240,
102.0,0.481,-0.114003502222,0.0,-0.16024606009,0.165113727946,0.995676770327,0.884608719112,81.1821834263,240,
108.0,0.481,-0.113776426042,6.0,-0.158703081841,0.163588064283,0.996130112485,0.886699070567,81.2378538155,240,
114.0,0.481,-0.113268517836,6.0,-0.157783169079,0.162379919238,0.995885991039,0.887424343894,81.8599740249,240,
120.0,0.481,-0.118671559493,12.0,-0.160469731157,0.164907258315,0.996337928416,0.884527231817,82.0323717004,240,
126.0,0.481,-0.118212611758,6.0,-0.161939559461,0.166693413694,0.996261162141,0.882979756151,81.3101712184,240,
