LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.83,0.0370465630537,0.0,-0.0846084760284,0.110277854857,0.997669255092,0.992361577399,88.2449596681,239,
6.0,0.83,0.0370465630537,0.0,-0.0834792760297,0.109338000405,0.997735584514,0.992466271513,88.2409196444,240,
12.0,0.83,0.0375708591575,0.0,-0.0832290013884,0.108966768804,0.99767337682,0.992507853554,88.2873764165,240,
18.0,0.83,0.0373522758641,0.0,-0.08061676305,0.106198931882,0.997846406961,0.992879144443,88.4874322812,240,
24.0,0.83,0.0399971461556,0.0,-0.0797907859956,0.105165915775,0.997938155156,0.993015331401,88.591303953,240,
30.0,0.83,0.0433377435901,0.0,-0.0792698559173,0.105215095734,0.997836650123,0.993009472284,88.4785761017,240,
36.0,0.83,0.038492142023,6.0,-0.0818154827886,0.106800687449,0.997814886738,0.992789888165,88.5678542062,240,
42.0,0.83,0.0356072276402,0.0,-0.0798399569485,0.104339674103,0.998006896598,0.993112704722,88.8133983809,240,
48.0,0.83,0.0365347531652,0.0,-0.0771684272776,0.102100723205,0.997924289356,0.993392771698,88.8665245899,240,
54.0,0.83,0.0395672824937,6.0,-0.0809945156296,0.106325589807,0.997692876617,0.992846363825,88.528615477,240,
60.0,0.83,0.0387407255215,6.0,-0.0837564055242,0.108749764783,0.997478327865,0.992506996241,88.448683576,240,
66.0,0.83,0.0339964606283,0.0,-0.084535065258,0.107565289856,0.997953220759,0.992670035923,88.9233098306,240,
72.0,0.83,0.021252070067,6.0,-0.084866570248,0.105971027932,0.998207443588,0.992865908906,89.4314378207,240,
78.0,0.83,0.0287441941233,6.0,-0.0810737320607,0.102599963992,0.998193512915,0.993301006323,89.5286101709,240,
84.0,0.83,0.0321122746072,12.0,-0.0777474462063,0.0999519325824,0.998064313386,0.993628896665,89.5393141885,240,
90.0,0.83,0.0307882467483,12.0,-0.0784486445055,0.100786010486,0.998201397275,0.993539614444,89.4628342988,240,
96.0,0.83,0.0185175581547,0.0,-0.0838723236806,0.103152519328,0.998147474917,0.993188840163,89.9999492216,240,
102.0,0.83,0.0221284895564,6.0,-0.085797388618,0.104478817785,0.9983905062,0.993030613198,90.071260223,240,
108.0,0.83,0.0165842644234,6.0,-0.092766296009,0.111268773149,0.998410218346,0.992131522145,89.7679139115,240,
114.0,0.83,0.0173564828449,6.0,-0.0932397234473,0.112661778041,0.998113165987,0.99193154201,89.4688892601,240,
120.0,0.83,0.0186379604848,6.0,-0.0929107779582,0.112736444078,0.997555545785,0.991872239391,89.3665999021,240,
126.0,0.83,0.0305741268631,12.0,-0.0828281263819,0.105109287494,0.997891786071,0.992969490209,89.2236330763,240,
