LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.756,-0.22664362156,30.0,-0.123502953769,0.140020445269,0.996492334643,0.970951345302,84.8173924999,240,
6.0,0.756,-0.227055898924,18.0,-0.124500195265,0.140552593102,0.996613175972,0.970908593953,85.0199762919,239,
12.0,0.756,-0.224966080454,36.0,-0.123790501408,0.140794874562,0.996419340626,0.970685369481,84.5957844753,239,
18.0,0.756,-0.228159048559,42.0,-0.123008761178,0.139973848918,0.996515888135,0.971021571787,84.6602625843,239,
24.0,0.756,-0.224858159707,24.0,-0.122906615297,0.138846702909,0.996687655118,0.971630737229,85.1656744834,239,
30.0,0.756,-0.226530814279,36.0,-0.121391561804,0.138053855066,0.996699809381,0.971841906406,84.9003547788,239,
36.0,0.756,-0.220738406922,36.0,-0.119658139767,0.13634267338,0.996841049633,0.972523699127,84.9909203362,239,
42.0,0.756,-0.223418093889,24.0,-0.121308868812,0.137467406462,0.996921875427,0.972124241102,85.1495501083,239,
48.0,0.756,-0.225926543988,24.0,-0.121619547928,0.13824316802,0.996603896317,0.971788835139,84.9057637242,239,
54.0,0.756,-0.221288875924,24.0,-0.121011218298,0.13686822686,0.996716638842,0.972461751012,85.3142764497,239,
60.0,0.756,-0.22376882728,24.0,-0.118452116796,0.135398629143,0.996653554986,0.972906980267,84.9371988489,239,
66.0,0.756,-0.220885996316,6.0,-0.119110818145,0.135381376597,0.996684135366,0.973008817822,85.2220287278,239,
72.0,0.756,-0.216787233071,30.0,-0.118791357794,0.13459470615,0.996677826332,0.973402037617,85.4674350002,239,
78.0,0.756,-0.218674170374,24.0,-0.118862845716,0.1352062958,0.996762538897,0.973056748286,85.2012789063,239,
84.0,0.756,-0.2200152407,18.0,-0.119082522705,0.135687417405,0.996596246357,0.97284987637,85.0628235886,239,
90.0,0.756,-0.222152544976,30.0,-0.118821582177,0.135063908423,0.996770905435,0.973124414917,85.2524658522,239,
96.0,0.756,-0.227588121444,12.0,-0.120311448963,0.136476595209,0.99670411939,0.972572787696,85.2036848293,239,
102.0,0.756,-0.224533107895,18.0,-0.122611559047,0.138672519404,0.996958212757,0.971628556219,85.1228896967,239,
108.0,0.756,-0.214141037074,24.0,-0.113886040567,0.130680609888,0.996634679419,0.974829590626,85.2816404436,239,
114.0,0.756,-0.210193692556,12.0,-0.114229286871,0.131472751034,0.996543167804,0.974470453694,85.0516591013,239,
120.0,0.756,-0.216689168086,24.0,-0.115660035527,0.132331296739,0.996665441251,0.974186985615,85.2334570233,239,
126.0,0.756,-0.218177075869,24.0,-0.114288439111,0.131874285026,0.996697199039,0.974236396195,84.8898376299,239,
