LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.061,0.0003723,0.0,0.010326982046,0.0442444533144,0.885491771524,0.937086664872,52.2218567102,239,
6.0,0.061,-0.0274793,-30.0,0.011391284625,0.0478060694513,0.858382854552,0.91916904006,48.3952728156,240,
12.0,0.061,-0.0278795,-6.0,0.0160201930833,0.0509327253467,0.844344287192,0.905824003504,46.2628170516,240,
18.0,0.061,-0.0369709,-6.0,0.0097819353425,0.04731143258,0.857874220304,0.917989935515,48.5507949095,240,
24.0,0.061,-0.036286,0.0,0.00775692111667,0.0456204016093,0.866927246569,0.925335346866,50.0324420994,240,
30.0,0.061,-0.0386106,-6.0,0.00264757095833,0.0439683611609,0.87295558389,0.928195166354,51.2189706832,240,
36.0,0.061,-0.06325831,-12.0,-0.0188785154583,0.0502577593042,0.855566513602,0.905123367947,48.2305335457,240,
42.0,0.061,-0.0765838,-6.0,-0.0317904616667,0.0633200976877,0.7967627194,0.852586953397,39.1342032929,240,
48.0,0.061,-0.1038619,-30.0,-0.0397230141667,0.0687727566294,0.784786835139,0.827297344107,37.6010886705,240,
54.0,0.061,-0.1148731,-18.0,-0.0716354704167,0.0928281893031,0.763351295232,0.737337489342,34.381276397,240,
60.0,0.061,-0.0971731,-12.0,-0.0675149420833,0.09025366098,0.757107284639,0.750732078431,33.4278242468,240,
66.0,0.061,-0.1495309,12.0,-0.100296930833,0.120865802928,0.681448017716,0.618754785599,25.0346318468,240,
72.0,0.061,-0.197465,12.0,-0.144516370833,0.157976632433,0.709575877404,0.523072428893,29.0775251938,240,
78.0,0.061,-0.195584,24.0,-0.147960379167,0.161507642023,0.695193297063,0.508681667743,28.033044225,240,
84.0,0.061,-0.232278,42.0,-0.170537275,0.183093230328,0.67298636132,0.470131513146,25.9373569808,240,
90.0,0.061,-0.206014,-6.0,-0.165444945833,0.181066405972,0.624751858326,0.473701045495,18.2252904133,240,
96.0,0.061,-0.205271,0.0,-0.1573964125,0.175983936693,0.551405181208,0.466849325223,12.5056041788,240,
102.0,0.061,-0.1308831,-60.0,-0.120258525417,0.143087747577,0.666999697079,0.592997606606,13.8195792674,240,
108.0,0.061,-0.0890574,-24.0,-0.0485508679167,0.0971540538924,0.557365218288,0.692429986065,6.46612114567,240,
114.0,0.061,-0.0366695,6.0,-0.0618742948125,0.109653860389,0.562487589356,0.688003185754,0.0,240,
120.0,0.061,0.0194867,-24.0,-0.027234995875,0.120930326014,0.486333604136,0.672956150261,0.0,240,
126.0,0.061,-0.0021109,24.0,0.0240629447917,0.0706274308011,0.703323124293,0.816296158283,26.1960185695,240,
132.0,0.061,0.0297355,6.0,0.0559121888333,0.0835281959023,0.741929370795,0.779815680752,31.0277818142,240,
138.0,0.061,-0.0399807,-24.0,0.00529665170833,0.0585033262569,0.778026378707,0.878258458627,35.2420954992,240,
144.0,0.061,-0.0464836,-6.0,0.0055817132875,0.0507050346077,0.831902427811,0.907681933699,43.9851635411,240,
150.0,0.061,-0.05811564,-42.0,-0.0915071033583,0.134852103381,0.579436417546,0.631489884734,0.0,240,
