LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.305,-0.0495108610013,-750.0,-0.105609388685,0.212117969482,0.976461095445,0.98014011588,74.1834628644,240,
6.0,1.305,-0.02762492277,-24.0,-0.0970727850947,0.210512302419,0.977502913381,0.980744561492,73.8220341953,239,
12.0,1.305,-0.0536541961839,-756.0,-0.118725902838,0.209639792794,0.981423716854,0.98091794692,75.7860811075,239,
18.0,1.305,-0.055837265346,-762.0,-0.113036248279,0.212199387955,0.977593430205,0.980153228274,74.8321990661,239,
24.0,1.305,-0.0629211201654,-762.0,-0.133182775571,0.213295573612,0.980350446838,0.97982132421,76.6514414533,239,
30.0,1.305,-0.0357743245784,-756.0,-0.105297200767,0.198850173814,0.979765823299,0.982371182674,76.3272224899,240,
36.0,1.305,-0.00114368944493,-12.0,-0.111958142462,0.211261802413,0.981533123602,0.980896422722,74.9069181904,239,
42.0,1.305,-0.00843735432312,-24.0,-0.109113411824,0.213115889931,0.980151628497,0.980521093577,74.3594900811,239,
48.0,1.305,0.0795245108951,-18.0,-0.0728612975712,0.203639256442,0.978867484627,0.982262687763,73.3659273965,239,
54.0,1.305,-0.0161037725719,-24.0,-0.0906204970457,0.214628146279,0.97027783801,0.979215267071,72.7495669917,239,
60.0,1.305,0.00333902987485,-18.0,-0.0985415910484,0.221159395143,0.970334783727,0.978172093339,72.268647321,239,
66.0,1.305,-0.014803160552,-18.0,-0.105550143827,0.23436377067,0.965173314257,0.975241541182,70.6918993319,239,
72.0,1.305,-0.0303892687484,-24.0,-0.106965731354,0.227350630802,0.969760141781,0.977007023991,71.9012421045,239,
78.0,1.305,-0.0223385268147,-18.0,-0.0888273896724,0.217288328472,0.968171239909,0.978533633851,72.2252179496,239,
84.0,1.305,-0.0317606893279,-18.0,-0.0782656809513,0.23271785299,0.958144605297,0.974763474602,69.3035603613,239,
90.0,1.305,0.0489306101909,-18.0,-0.0545191843085,0.234331369006,0.957291265509,0.974936883515,68.0795900927,239,
96.0,1.305,0.0660752215192,-24.0,-0.0780081655436,0.217188792099,0.972428217846,0.979484145557,71.609853655,239,
102.0,1.305,-0.025821674958,-18.0,-0.110987856424,0.227317178056,0.971125252336,0.977134522696,72.2143137698,239,
108.0,1.305,0.00024716676695,-18.0,-0.0657154228711,0.202991659687,0.971025406283,0.9813594736,73.0995504116,239,
114.0,1.305,0.0295987390684,-18.0,-0.0613075714132,0.194646677064,0.975914316456,0.983227426987,74.1248879462,239,
120.0,1.305,0.00794622828075,-24.0,-0.0622169457996,0.202208922279,0.973726264518,0.981925610374,73.0520432944,239,
126.0,1.305,0.145426547038,-12.0,0.0212701698363,0.204441716832,0.96883218299,0.981296860586,71.5207517629,239,
