LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.936,0.00130643165705,6.0,-0.0743880268403,0.308087153816,0.869852021154,0.911847717147,49.82561418,239,
6.0,0.936,-0.00469356834295,12.0,-0.0719321493354,0.307563792218,0.870541018279,0.912975087168,49.9806031236,240,
12.0,0.936,-0.004689772853,12.0,-0.0718546017658,0.306762187375,0.871355843555,0.91347109274,50.1153956632,240,
18.0,0.936,2.96882382136e-05,12.0,-0.0723944003185,0.305024573749,0.873017752158,0.914798930825,50.4363861902,240,
24.0,0.936,-0.00187552295106,6.0,-0.074934756457,0.304794674634,0.873633651052,0.915265938308,50.5818104938,240,
30.0,0.936,0.0031283969915,12.0,-0.0735297949613,0.303793219202,0.87429756269,0.915895335605,50.6954267498,240,
36.0,0.936,-0.00300751045203,12.0,-0.0751376793386,0.307900212399,0.870593027002,0.913281964735,50.0546013559,240,
42.0,0.936,0.0118939367532,12.0,-0.0743086218377,0.312772875625,0.86503508437,0.910286541327,49.1804369208,240,
48.0,0.936,-0.00324882650153,6.0,-0.0743218091366,0.308197872693,0.870240139988,0.912913669597,49.9691527024,240,
54.0,0.936,0.00342447911665,12.0,-0.0737758258587,0.311004591919,0.867036571489,0.911180541097,49.4631424822,240,
60.0,0.936,0.00505865462088,12.0,-0.0746995690923,0.31288811003,0.865527652665,0.909772572369,49.1766262671,240,
66.0,0.936,-0.0100695610803,12.0,-0.0747437411985,0.308562324138,0.870282221691,0.912455606286,49.9239072591,240,
72.0,0.936,0.0146664211618,12.0,-0.0691263892828,0.310474415842,0.866840686593,0.910993913521,49.3705143069,240,
78.0,0.936,0.0156258292831,6.0,-0.0658704217093,0.313780540912,0.863053900139,0.908200483718,48.6834493046,240,
84.0,0.936,-0.0194727071036,6.0,-0.0740492165153,0.303592444043,0.875797056585,0.915183102566,50.7518105868,240,
90.0,0.936,-0.0337203310229,6.0,-0.074244560534,0.299596567183,0.879784529777,0.917825417808,51.4496537976,240,
96.0,0.936,-0.0230528268852,6.0,-0.0819505681379,0.310143936351,0.871510783775,0.91088419776,49.9660299423,240,
102.0,0.936,-0.0307204272384,12.0,-0.0780969857924,0.30256515612,0.877929575881,0.91595650073,51.1049039,240,
108.0,0.936,-0.0337829734839,18.0,-0.0780864684514,0.307800510038,0.87241649442,0.912795977482,50.1985588396,240,
114.0,0.936,-0.0258009768257,12.0,-0.0770317938375,0.31020875048,0.869790189872,0.911042502166,49.7366647465,240,
120.0,0.936,-0.0353076998477,12.0,-0.0781757559148,0.30376841687,0.876893129204,0.915187023287,50.9001116015,240,
126.0,0.936,-0.0401188382603,12.0,-0.0662045627492,0.305154373867,0.872502269321,0.9138790697,50.1725843293,240,
