LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.583,0.195570578981,-72.0,0.0726842569692,0.118531965834,0.941060940378,0.950458974588,63.8056629788,239,
6.0,0.583,0.193806287502,-12.0,0.0735145889487,0.117247708115,0.944204270713,0.951696780173,64.6921772223,239,
24.0,0.583,0.101300995216,-18.0,-0.00847762685787,0.0807215986068,0.954742601147,0.976274941153,68.9686415247,239,
30.0,0.583,0.119654640365,-24.0,0.00762123240844,0.0789803459217,0.959417213617,0.977871717939,69.6116537419,239,
36.0,0.583,0.128602469331,-42.0,0.00549204169087,0.089843706205,0.948265650861,0.971613436109,65.2856887004,239,
42.0,0.583,0.119689616289,-36.0,0.0154254320114,0.0814864057501,0.958161033589,0.976476410266,69.0261824142,239,
48.0,0.583,0.135278545365,-36.0,0.0190836773134,0.0846205697741,0.957802695323,0.975127805742,68.0864563879,239,
54.0,0.583,0.110148503253,-48.0,0.0155840870205,0.0785395086709,0.969450651377,0.979497775687,70.2011393299,239,
