LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.14,-0.145114202856,-18.0,0.0801364538283,0.261238940856,0.980406907561,0.958946241579,66.9849521483,239,
6.0,1.14,-0.137563698692,-18.0,0.0793453419007,0.254622250957,0.980651060496,0.961457810551,67.8746304366,239,
24.0,1.14,-0.109863216008,18.0,0.139530092767,0.268765394434,0.983407012282,0.95809129958,69.4991820163,239,
30.0,1.14,-0.118213021127,18.0,0.139338837667,0.268856656817,0.983755540439,0.95800737043,69.4696009243,239,
36.0,1.14,-0.0825436774859,6.0,0.188677738635,0.307633591777,0.974676677835,0.946174117033,67.8285671313,239,
42.0,1.14,-0.0873937298983,12.0,0.186159460097,0.313574028516,0.973399305566,0.943205732541,66.5897925835,239,
48.0,1.14,-0.0919847989735,12.0,0.178965740904,0.299890963481,0.975103143663,0.948926186055,68.1388362217,239,
54.0,1.14,-0.0733693971816,12.0,0.187568448346,0.307541960217,0.9776090688,0.945616153614,67.7303603833,239,
