LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,2.019,-0.169592004094,-18.0,-0.117478447765,0.368146015473,0.960910645836,0.975968575591,71.9971456239,239,
6.0,2.019,-0.169592004094,-18.0,-0.114176675342,0.366108706894,0.9609735384,0.976149379595,72.0261495903,240,
12.0,2.019,-0.172500157791,-18.0,-0.115980865206,0.363872703532,0.961714478067,0.976436769575,72.2638391054,240,
18.0,2.019,-0.167737466652,-18.0,-0.115349863567,0.361538952171,0.96219550896,0.97677434767,72.4447828244,240,
24.0,2.019,-0.1805852548,-18.0,-0.117536545097,0.358488754857,0.963133659361,0.977182887158,72.7641242785,240,
30.0,2.019,-0.178394199151,-18.0,-0.113939179971,0.356674076122,0.963278346285,0.977418463505,72.8193989957,240,
36.0,2.019,-0.180320849355,-18.0,-0.121769007993,0.362002620258,0.962548875244,0.976762884282,72.5843875331,240,
42.0,2.019,-0.164737910268,-18.0,-0.12396189713,0.363175978579,0.962420342898,0.976625372534,72.5476081796,240,
48.0,2.019,-0.154117995347,-18.0,-0.124160566849,0.363659328947,0.962319494179,0.976558661961,72.5120558089,240,
54.0,2.019,-0.14669421391,-24.0,-0.118429425406,0.364843567838,0.96151397599,0.976401720005,72.2482773047,240,
60.0,2.019,-0.127839959746,-24.0,-0.1078344248,0.36269103559,0.961156918053,0.976703880084,72.1515912231,240,
66.0,2.019,-0.134258451247,-18.0,-0.111696996599,0.358703540352,0.962613989123,0.977144288266,72.5874773725,240,
72.0,2.019,-0.126080857694,-18.0,-0.0982836689643,0.359545483731,0.961389354465,0.977019902023,72.1868254973,240,
78.0,2.019,-0.145031367079,-18.0,-0.0949348085088,0.355451904287,0.962318852677,0.977479759083,72.4531611641,240,
84.0,2.019,-0.118769328602,-12.0,-0.0925413763577,0.351022268754,0.963185604411,0.978081491885,72.7696600363,240,
90.0,2.019,-0.133762455185,-12.0,-0.105336561161,0.354197840202,0.963112237442,0.977784688565,72.8044060514,240,
96.0,2.019,-0.166246971901,-18.0,-0.106051916815,0.360073018571,0.961830075772,0.976960493136,72.3275930931,240,
102.0,2.019,-0.206559894855,-18.0,-0.119002822807,0.360441546478,0.962788261471,0.976923471756,72.6389068955,240,
108.0,2.019,-0.21854648733,-18.0,-0.124312481952,0.365683786094,0.961943494771,0.976224620192,72.3433181376,240,
114.0,2.019,-0.18490387015,-18.0,-0.0840002332024,0.350382327747,0.962864367359,0.978127634749,72.644190246,240,
120.0,2.019,-0.202475128339,-18.0,-0.0724288047621,0.355462638432,0.960976858336,0.977460951615,72.0136122379,240,
126.0,2.019,-0.176741854052,-24.0,-0.0751243875624,0.350519196327,0.962371163786,0.978083289649,72.466476655,240,
