LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.579,-0.258941674226,-78.0,-0.212198448077,0.216206453885,0.818086700942,0.365860006258,41.0119421681,239,
6.0,0.579,-0.285657796863,-96.0,-0.215448102516,0.219997958164,0.777715984362,0.361227373942,36.6365664843,239,
12.0,0.579,-0.256538904657,-102.0,-0.211893868696,0.216405032465,0.781026707323,0.364506974746,37.4264942565,239,
18.0,0.579,-0.25274041907,-96.0,-0.205478687869,0.210590839032,0.756032921962,0.368041753807,34.3465566519,239,
24.0,0.579,-0.267769580585,-102.0,-0.217019218436,0.221553920082,0.773029830763,0.359972104685,36.5154443441,239,
30.0,0.579,-0.267323189975,-90.0,-0.208440811274,0.212750241016,0.795827880238,0.372178437747,39.3512043513,239,
36.0,0.579,-0.26360489986,-96.0,-0.21069041405,0.215208151829,0.782461591014,0.366585269651,37.5566334715,239,
42.0,0.579,-0.261619368629,-90.0,-0.211725947159,0.21630769441,0.777046126971,0.367831944943,36.9584000736,239,
48.0,0.579,-0.26215942678,-96.0,-0.211991966531,0.216542501744,0.778107385411,0.370154739238,37.136750033,239,
54.0,0.579,-0.279602350111,-96.0,-0.221406744437,0.225622271114,0.786619833756,0.361127023061,38.2031286732,239,
60.0,0.579,-0.257986080348,-90.0,-0.207239375735,0.212916409752,0.729919459882,0.37478376203,30.4753785543,239,
66.0,0.579,-0.273529855857,-84.0,-0.202054610365,0.208397604471,0.696455374472,0.374217856665,27.3641260665,239,
72.0,0.579,-0.308005748578,90.0,-0.191643679116,0.200470536599,0.546446115732,0.36500624708,16.2505311098,239,
78.0,0.579,-0.30892673253,90.0,-0.19444415283,0.201728017445,0.665835985043,0.369723964827,23.5292014552,239,
84.0,0.579,-0.318270574816,606.0,-0.197712126942,0.208722245955,0.383386330078,0.348142984879,4.77216029608,239,
90.0,0.579,-0.311959744462,96.0,-0.204395277247,0.213723201981,0.467368478739,0.345685903824,11.0973087311,239,
96.0,0.579,-0.273195673445,96.0,-0.206572399877,0.215007920072,0.562488743044,0.355248531893,15.1076003734,239,
102.0,0.579,-0.288874819413,90.0,-0.21885707564,0.22464164367,0.719839975637,0.361981773789,27.8968294605,239,
108.0,0.579,-0.190376798422,-90.0,-0.222041394789,0.226823922781,0.824552535742,0.37304101704,34.0432123118,239,
114.0,0.579,-0.297495576835,78.0,-0.226095444115,0.230152528809,0.79687349175,0.36275451503,38.753648639,239,
120.0,0.579,-0.310822534233,-90.0,-0.264386805813,0.267326818103,0.902959176781,0.310592590814,43.7158414683,239,
126.0,0.579,-0.398758545382,-102.0,-0.271995772962,0.279248056963,0.49615167627,0.281980540751,9.99181948558,239,
