LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.326,-0.001443,-24.0,-0.0414267231381,0.0857181638047,0.973732643461,0.972759130198,68.4111476941,239,
6.0,0.326,0.02734,-24.0,-0.0313663546333,0.0790633898941,0.973962616577,0.97644414018,69.4374566016,240,
12.0,0.326,0.055153,-24.0,-0.019247297625,0.0840895871736,0.968364115895,0.97388708525,65.5287033367,240,
18.0,0.326,0.043429,-36.0,-0.026549436125,0.0799250816589,0.970956187562,0.975885665404,68.2535492655,240,
24.0,0.326,0.022305,-36.0,-0.0363772298333,0.0811857807112,0.972782490154,0.975024080671,69.4355513634,240,
30.0,0.326,-0.005632,-42.0,-0.0421305031667,0.0806105648325,0.979861283386,0.975887293482,71.0589958529,240,
36.0,0.326,0.012351,-42.0,-0.03985018625,0.0806723985181,0.976492570128,0.97554853656,70.4618525733,240,
42.0,0.326,0.019347,-48.0,-0.0363688313333,0.0762513798488,0.978534984965,0.97801411731,71.7771812523,240,
48.0,0.326,0.037818,-54.0,-0.02908377,0.075272872397,0.972849604936,0.97807621878,70.7631501794,240,
54.0,0.326,0.069177,-48.0,0.0051168291375,0.0644540091242,0.970636966032,0.982967595803,72.9431124781,240,
60.0,0.326,0.060779,-60.0,-0.010892344,0.0661133125228,0.969513493933,0.982059448487,72.5391427509,240,
66.0,0.326,0.031,-54.0,-0.03609838975,0.078599339646,0.967338952893,0.975284295749,70.5979578768,240,
72.0,0.326,0.038375,-84.0,-0.0395765221042,0.0957027709383,0.946994112478,0.96334227266,63.3056298059,240,
78.0,0.326,0.007056,-72.0,-0.0591746297917,0.101616820126,0.954404192766,0.959445978478,65.2118657877,240,
84.0,0.326,0.020036,-48.0,-0.05858563375,0.105981568775,0.951457655996,0.956918951071,62.8085630866,240,
90.0,0.326,-0.012244,-42.0,-0.0801612299167,0.118967357842,0.957717988855,0.947959829142,62.9815927233,240,
96.0,0.326,-0.065735,-48.0,-0.0764489553925,0.109233930984,0.960953824417,0.95397356803,67.1432851708,240,
102.0,0.326,-0.079721,-60.0,-0.0950366742917,0.128706690626,0.944487672611,0.934464550265,63.4491473084,240,
108.0,0.326,-0.077744,-36.0,-0.12468035725,0.157122328186,0.920629810069,0.897856179669,59.7350702222,240,
114.0,0.326,-0.080508,-72.0,-0.136665660313,0.170459698386,0.910335247915,0.882677604315,57.0978902292,240,
120.0,0.326,-0.135613,918.0,-0.164231542625,0.186329930271,0.93883451938,0.87151882961,62.9350726558,240,
126.0,0.326,-0.144689,870.0,-0.178233106788,0.205515993268,0.924577348862,0.852613357214,56.9106830356,240,
132.0,0.326,-0.133556,870.0,-0.189666826375,0.215613659339,0.912229322866,0.834554414147,56.8162064133,240,
138.0,0.326,-0.077184,-516.0,-0.118007299042,0.14799008198,0.956697127615,0.921966257467,62.3924174446,240,
144.0,0.326,0.030982,-132.0,-0.159411296788,0.255557625811,0.936606380171,0.848279051133,15.8847176621,240,
150.0,0.326,-0.053166,-510.0,-0.155371619792,0.201670059004,0.962006416979,0.885365258899,45.856864828,240,
