LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.519,-0.103270040707,-42.0,-0.100652312434,0.10274672957,0.997218879658,0.966305065862,92.5284147374,240,
6.0,0.519,-0.102453322621,-48.0,-0.100724255899,0.102766527934,0.997285196343,0.966355801166,92.6238641999,239,
12.0,0.519,-0.109519085762,-48.0,-0.102009872418,0.104113608144,0.997167700059,0.965487873642,92.4654197835,239,
18.0,0.519,-0.107633605444,-42.0,-0.101984812273,0.103997179842,0.997300923695,0.965517948418,92.6333842355,239,
24.0,0.519,-0.104796333109,-42.0,-0.102585629742,0.104525109778,0.997370490322,0.965302625597,92.7482353208,239,
30.0,0.519,-0.10647434914,-42.0,-0.102362828408,0.104324036389,0.997349413068,0.965399029627,92.7151938271,239,
36.0,0.519,-0.108158167784,-36.0,-0.101569805759,0.103575483142,0.997309832853,0.965815688221,92.6570930214,240,
42.0,0.519,-0.109593739865,-36.0,-0.101496908661,0.103486677179,0.997336519284,0.966028425532,92.7009031876,239,
48.0,0.519,-0.109305017761,-36.0,-0.101008796177,0.103098759262,0.997219705828,0.966212210304,92.5353894983,239,
54.0,0.519,-0.106252928342,-36.0,-0.100451693266,0.102437957933,0.997367623319,0.966701012574,92.7446760299,239,
60.0,0.519,-0.108081977628,-36.0,-0.101036444511,0.102840468955,0.997613729144,0.966346618854,93.0687184987,239,
66.0,0.519,-0.109569548328,-36.0,-0.100807997857,0.102781280951,0.997424297884,0.966242840742,92.7559664528,239,
72.0,0.519,-0.106452805649,-36.0,-0.100582510771,0.102469303583,0.997509300533,0.966597883143,92.9258567973,239,
78.0,0.519,-0.106807891467,-30.0,-0.102255039525,0.104016799337,0.997627764363,0.965707644818,93.1102792004,239,
84.0,0.519,-0.108046848994,-36.0,-0.103515368926,0.10533728701,0.99754304969,0.964691598662,92.9499413845,239,
90.0,0.519,-0.110462477068,-36.0,-0.105836890808,0.107384427568,0.997872919814,0.9633867817,93.4348583253,239,
96.0,0.519,-0.110464441266,-30.0,-0.103655485036,0.105297915297,0.997776052328,0.964782436412,93.3046005276,239,
102.0,0.519,-0.107528862262,-30.0,-0.104619520852,0.106146084867,0.997898660753,0.964384420809,93.5171543127,239,
108.0,0.519,-0.111455505998,-36.0,-0.101757959814,0.103500591456,0.997661175829,0.96613029914,93.1646346786,239,
114.0,0.519,-0.11449777628,-36.0,-0.101251648677,0.103008966375,0.997656913609,0.966335778355,93.1525989921,239,
120.0,0.519,-0.120731282771,-30.0,-0.105607151827,0.107582875172,0.997257685968,0.963302015234,92.582546861,239,
126.0,0.519,-0.121898469809,-30.0,-0.105380903459,0.107153830112,0.997547161336,0.963607797357,92.984338198,239,
