LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.884,-0.0981983123193,6.0,-0.111664871491,0.127367744302,0.993930540739,0.983397968436,87.1649549303,239,
6.0,0.884,-0.0999937098328,0.0,-0.111569068179,0.126728559438,0.994229985492,0.9836825817,87.4588109579,240,
12.0,0.884,-0.101315339195,6.0,-0.110336343799,0.125732612431,0.994261285001,0.983952234316,87.420490096,240,
18.0,0.884,-0.104378077388,6.0,-0.109954479658,0.125729335279,0.99404471536,0.983938543683,87.2771584747,240,
24.0,0.884,-0.106954553948,6.0,-0.108728652961,0.125449009308,0.993761439619,0.984033035179,86.9433416838,240,
30.0,0.884,-0.107627489597,6.0,-0.108798351659,0.125545110636,0.993675793047,0.983992002233,86.9284121061,240,
36.0,0.884,-0.102068890726,6.0,-0.108272944964,0.12532943875,0.99374363249,0.9840909433,86.8289603639,240,
42.0,0.884,-0.101761516219,6.0,-0.106314714935,0.123980432045,0.993598808069,0.984430071465,86.691026193,240,
48.0,0.884,-0.0995461787325,-6.0,-0.106922914421,0.124305452582,0.993612604602,0.984330803341,86.7714058303,240,
54.0,0.884,-0.0963378405504,-6.0,-0.106341316387,0.122511993282,0.994171257133,0.984759735538,87.3065627606,240,
60.0,0.884,-0.0943498994507,6.0,-0.102469554668,0.119941858656,0.993909906772,0.985404381528,86.9926099085,240,
66.0,0.884,-0.0828925145148,0.0,-0.10047647383,0.122028543916,0.992328707191,0.984935650516,85.5505624797,240,
72.0,0.884,-0.0821378858552,0.0,-0.100359678478,0.126847155136,0.990461605136,0.983836419874,83.8129566554,240,
78.0,0.884,-0.0663652662764,12.0,-0.0977760218918,0.12980806808,0.988635068262,0.983192381544,82.1844255068,240,
84.0,0.884,-0.0652255745863,6.0,-0.0960723611103,0.141505701508,0.982937653848,0.980223774414,78.321609055,240,
90.0,0.884,-0.060862608031,18.0,-0.0934988269424,0.146774432679,0.979703676725,0.978816689983,76.3923118458,240,
96.0,0.884,-0.0385069356675,24.0,-0.0913988484104,0.149162843415,0.978058381994,0.978188342671,75.4032126173,240,
102.0,0.884,-0.0485154677713,6.0,-0.0948697438044,0.136366736313,0.984745941041,0.981546851878,79.5603701067,240,
108.0,0.884,-0.0239407738702,12.0,-0.0889314423532,0.145450804997,0.97943010102,0.979280749293,75.9841741069,240,
114.0,0.884,-0.0741418425051,18.0,-0.0946855727246,0.138451306498,0.983502642067,0.980957364199,78.9229833827,240,
120.0,0.884,-0.0617922727437,12.0,-0.102919223861,0.143580925463,0.984093927762,0.979606217113,79.1100255265,240,
126.0,0.884,-0.0454972350707,12.0,-0.100461284397,0.146594245799,0.982793331595,0.978984989003,77.7238825829,240,
