LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.787,0.0989935699421,0.0,0.0500104401587,0.13207968864,0.979958690448,0.987377419762,79.8232782987,239,
6.0,0.787,0.103444355733,0.0,0.0510232062107,0.133823610692,0.979421395607,0.986972963395,79.5460309897,240,
12.0,0.787,0.0901328256227,0.0,0.0505738471459,0.131996509223,0.980129194452,0.987305140483,79.8421988557,240,
18.0,0.787,0.0964567481874,0.0,0.0523970944984,0.132048005588,0.98021457714,0.987358705657,79.9606185849,240,
24.0,0.787,0.0981018453873,0.0,0.0521177172182,0.138071313504,0.977947554253,0.986112118098,78.861209484,240,
30.0,0.787,0.097875799645,-6.0,0.0525926020421,0.135627745689,0.979192431061,0.986534358117,79.3309920333,240,
36.0,0.787,0.103904513285,0.0,0.0522664893,0.135632129877,0.979017985669,0.986574341254,79.3076070841,240,
42.0,0.787,0.100187322313,0.0,0.0543563384027,0.131395331567,0.981355249281,0.987306801887,80.2222428971,240,
48.0,0.787,0.102117398678,-6.0,0.0457932573073,0.134461974103,0.979800505231,0.986469541019,79.0981596186,240,
54.0,0.787,0.103290075126,-6.0,0.0437136712961,0.138169526442,0.977558354923,0.985811964909,78.3296408586,240,
60.0,0.787,0.0960619184041,-6.0,0.0386331557417,0.135272029223,0.977916166354,0.986449761472,78.5667726368,240,
66.0,0.787,0.084913374198,-6.0,0.0384619115275,0.138412311008,0.977155715134,0.985668574057,78.0173565764,240,
72.0,0.787,0.0599383372311,-6.0,0.0301718038605,0.15275861231,0.971617121277,0.982075590845,75.2417350254,240,
78.0,0.787,0.0986383394577,0.0,0.0338578772116,0.148863398284,0.971784478011,0.983519303073,76.033242568,240,
84.0,0.787,0.0935536262995,-6.0,0.0461687702805,0.120224683493,0.983871627297,0.989467543927,81.6471563281,240,
90.0,0.787,0.0726645497935,0.0,0.0519830115437,0.114872855123,0.987366445397,0.990252373111,83.0637843831,240,
96.0,0.787,0.0518759324306,0.0,0.0561990628624,0.135484768141,0.98384501873,0.98582572012,79.6180579023,240,
102.0,0.787,0.00130195829845,0.0,0.0469037607648,0.110261407724,0.991592090258,0.990667223259,83.5019335949,240,
108.0,0.787,-0.0468199162745,0.0,0.0340601642596,0.0997446491946,0.994453854973,0.992296660493,84.500323137,240,
114.0,0.787,-0.066627824665,0.0,0.0150870971219,0.112607508382,0.991860546995,0.989925399648,81.5502955404,240,
120.0,0.787,-0.00339854929335,-12.0,0.0252131877453,0.0963308323418,0.991499694108,0.993018865904,84.6286908655,240,
126.0,0.787,0.0137253784562,-12.0,0.0811601150589,0.137388548185,0.988412694189,0.985484947534,81.672322077,240,
