LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.347,-0.0286483304967,-102.0,-0.063102705082,0.0927557186778,0.926224037026,0.927321791061,58.0959910034,240,
6.0,0.347,-0.0259247713191,-114.0,-0.0636487677273,0.0934303474945,0.925650830796,0.926371595345,57.8082410933,239,
12.0,0.347,-0.0221100660025,-102.0,-0.064296858154,0.0933186770864,0.927867672481,0.926859472437,58.2788407891,239,
18.0,0.347,-0.027068904184,-126.0,-0.0640148597344,0.0926084492621,0.928680517534,0.927636996668,58.7183470207,239,
24.0,0.347,nan,nan,nan,nan,nan,nan,nan,0,
30.0,0.347,-0.0352700575366,-138.0,-0.063697693434,0.0972956595096,0.913114836431,0.919734096057,54.5330858418,239,
36.0,0.347,-0.0332778886916,-120.0,-0.0655852098018,0.0984735606918,0.913605645603,0.918113494559,54.5895518171,239,
42.0,0.347,-0.0345589881102,-126.0,-0.0654244117062,0.0978802941497,0.914129497515,0.918639711764,54.9928954789,239,
48.0,0.347,-0.0305599864111,-120.0,-0.0638440054063,0.0964198039353,0.913706559546,0.920043813981,55.331612071,239,
54.0,0.347,-0.0275337338057,-126.0,-0.0626424998572,0.0956661519267,0.914664129417,0.921651082551,55.3007857953,239,
60.0,0.347,-0.0318985217382,-138.0,-0.0645671729454,0.0978435201257,0.912596799349,0.91865561387,54.5524844903,239,
66.0,0.347,-0.0270443506607,-126.0,-0.0659007746662,0.0973261546199,0.917184323292,0.919688092193,55.7237136794,239,
72.0,0.347,-0.0327460495297,-138.0,-0.0690148454589,0.100021283102,0.915190971203,0.915478905029,55.2440563499,239,
78.0,0.347,-0.0380318194301,-138.0,-0.0681621443283,0.0992245297247,0.915726783672,0.916636509753,55.4227928854,239,
84.0,0.347,-0.0356262188832,-138.0,-0.0664870449888,0.0986041157716,0.914314064321,0.917606944275,54.9842087424,239,
90.0,0.347,-0.0361793771657,-114.0,-0.0668401201657,0.0996528748023,0.910921210654,0.915569861251,54.3065087798,239,
96.0,0.347,-0.0316798756558,-114.0,-0.0659615461807,0.0996357241961,0.90890531251,0.915377820799,53.835291041,239,
102.0,0.347,-0.0299584897895,-114.0,-0.0653996143593,0.0989277124485,0.911285768238,0.91706151769,54.1125031469,239,
108.0,0.347,-0.0347032673597,-138.0,-0.065211006438,0.0984883090501,0.910724375473,0.917171964887,54.3718875651,239,
114.0,0.347,-0.0278327560613,-126.0,-0.065955595685,0.0992422498444,0.911448204213,0.916705759536,54.1570797684,239,
120.0,0.347,-0.0286984614822,-138.0,-0.0654253671245,0.0992167752627,0.910358843389,0.916624591992,53.8885623683,239,
126.0,0.347,-0.0310841743475,-114.0,-0.0653829534895,0.0985351984823,0.912269435755,0.917656792356,54.4272737756,239,
