LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.948,-0.103717066084,6.0,0.278705483391,0.347039238782,0.999492793955,0.984701825061,86.1847529461,239,
6.0,1.948,-0.111324283746,6.0,0.279446343566,0.34899700864,0.999441240527,0.984441634019,86.0038635025,240,
12.0,1.948,-0.10234181529,6.0,0.28503654124,0.352412275551,0.99943584829,0.984164065966,86.1260900033,240,
18.0,1.948,-0.104142379251,6.0,0.284208146559,0.353455713186,0.999416923254,0.984037259314,85.9323155684,240,
24.0,1.948,-0.11851589059,6.0,0.27863257849,0.349323453819,0.999400100152,0.98439690475,85.8950758378,240,
30.0,1.948,-0.12901703776,6.0,0.273904317893,0.345927582072,0.999341212401,0.984692352335,85.8551671637,240,
36.0,1.948,-0.133467574983,6.0,0.264143828406,0.337945401716,0.999405651792,0.985379595861,85.8880282976,240,
42.0,1.948,-0.124062595683,6.0,0.265725349471,0.337155382285,0.999349570334,0.98548958345,86.1074942835,240,
48.0,1.948,-0.123642077938,6.0,0.2657551096,0.335833532206,0.999246589164,0.985635852871,86.2543136388,240,
54.0,1.948,-0.112720089863,6.0,0.276741921111,0.346030024847,0.999328695898,0.984727561247,86.0934847745,240,
60.0,1.948,-0.0999494051219,6.0,0.289753692671,0.35465175263,0.999147986207,0.984030147039,86.3094809038,240,
66.0,1.948,-0.0958468214742,6.0,0.293312897921,0.357306666682,0.999230337307,0.983791222298,86.3398062077,240,
72.0,1.948,-0.13117931668,6.0,0.268753656204,0.33795953049,0.999248158475,0.98546082475,86.2820993161,240,
78.0,1.948,-0.139776648632,6.0,0.276618182532,0.344817060889,0.999060173152,0.98488140097,86.2180391063,240,
84.0,1.948,-0.145815233023,6.0,0.236027688101,0.307250051682,0.999315008515,0.988023609169,86.8312787822,240,
90.0,1.948,-0.188145766803,6.0,0.213686826615,0.295947967298,0.999320057074,0.988806842297,86.2927177229,240,
96.0,1.948,-0.188687772488,6.0,0.215121505017,0.298418845514,0.999307786907,0.988603638916,86.1539048494,240,
102.0,1.948,-0.142031436817,6.0,0.259045465652,0.330905677368,0.999244245893,0.98604199542,86.2159535787,240,
108.0,1.948,-0.0888180997617,6.0,0.291675100579,0.353895403069,0.999418828511,0.984119741903,86.5827857119,240,
114.0,1.948,-0.107329934168,12.0,0.285261248435,0.349336603086,0.999404512328,0.984505652143,86.5004508188,240,
120.0,1.948,0.0475133936479,6.0,0.376520560736,0.421070196133,0.998739490803,0.977993216342,87.3806614823,240,
126.0,1.948,0.0615900749882,6.0,0.378533495995,0.42127875061,0.998662497618,0.978048790382,87.6216591742,240,
