LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.559,-0.0625040006161,0.0,-0.042850706203,0.053575994234,0.995981656729,0.994365981942,91.0253289478,240,
6.0,0.559,-0.0629946786593,0.0,-0.0435690166198,0.0541132533869,0.99599819441,0.994252468281,91.0432909877,239,
12.0,0.559,-0.0617296775635,0.0,-0.0425531827049,0.053568372261,0.995887893303,0.994363459818,90.9188803033,239,
18.0,0.559,-0.0594524215099,0.0,-0.0427402800215,0.0540453805282,0.995758834441,0.994254037264,90.7684262904,239,
24.0,0.559,-0.0583670214741,0.0,-0.0425952564569,0.0539080351696,0.995757507521,0.994292196374,90.7787726847,239,
30.0,0.559,-0.0603623778709,6.0,-0.042272915727,0.0537801261013,0.995701912458,0.994320800882,90.7215889969,239,
36.0,0.559,-0.0598521231193,6.0,-0.0431217090698,0.0545268462082,0.99565826163,0.994176981981,90.6864299456,239,
42.0,0.559,-0.06405684571,6.0,-0.0444593960064,0.0558237111843,0.995552110011,0.993919836499,90.5785327146,239,
48.0,0.559,-0.0685726221504,6.0,-0.046098564773,0.0572249618344,0.995518380404,0.993587098608,90.5374125479,239,
54.0,0.559,-0.0715256011166,6.0,-0.0458713559115,0.0574423841009,0.995333640752,0.993556064868,90.3506505154,239,
60.0,0.559,-0.0696616981589,6.0,-0.0453554889846,0.0570224759104,0.995339045524,0.993639880575,90.3547026616,239,
66.0,0.559,-0.0729346924907,6.0,-0.0450729932612,0.0567936122208,0.995343306895,0.993684035804,90.3567326051,239,
72.0,0.559,-0.0781438860234,6.0,-0.0458516262641,0.0575515253176,0.995311075591,0.993479575195,90.2928673642,239,
78.0,0.559,-0.0779362415041,6.0,-0.046061709073,0.0579924774438,0.995160328661,0.993407986363,90.1667517193,239,
84.0,0.559,-0.0824655208247,750.0,-0.0459228696216,0.0575298029789,0.995318021955,0.99351669075,90.3291951103,239,
90.0,0.559,-0.0794463772864,6.0,-0.0465935636431,0.0585104431528,0.995115898968,0.993291910004,90.1230255796,239,
96.0,0.559,-0.0824990214457,6.0,-0.0475060514319,0.058575610371,0.995418789471,0.993288928993,90.4364675827,239,
102.0,0.559,-0.0814701561732,6.0,-0.0464602210999,0.0583534169868,0.995153673095,0.993308045885,90.1464845382,239,
108.0,0.559,-0.0788192218222,6.0,-0.0476742529019,0.0597695261657,0.994930154826,0.993003215787,89.939223564,239,
114.0,0.559,-0.07903895948,750.0,-0.0455705281098,0.0576083201079,0.99515178515,0.993511395898,90.1643792661,239,
120.0,0.559,-0.07772297227,744.0,-0.0490456874917,0.0613490555793,0.994696891577,0.992642326725,89.7146464744,239,
126.0,0.559,-0.0746958827726,750.0,-0.0453922751456,0.0577503036255,0.995023885967,0.993480712853,90.0361631617,239,
