Date,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150
2020-11-26,-0.00756151285069,-0.00488899818531,0.00968254948092,0.0123404445615,0.00942616080132,0.0103989628405,0.0167751035291,0.0118335086781,0.0111157542913,0.0166468553346,0.020123491505,0.0126425778262,0.0164652914779,0.0256261284914,,,,,,,,,,,,
2020-11-27,0.0586376386218,0.0634034951494,0.0805436204431,0.0918449888032,0.0812370715676,0.0872979224176,0.111819258355,0.116226288916,0.112907995269,0.112479006997,0.121493759739,0.117046485859,0.117904457355,0.109499863849,0.123459678952,0.113010921296,0.12937015846,0.120322397067,,,,,,,,
2020-11-28,,,-0.0496205972246,0.109546653254,-0.0998090532893,0.132582200345,-0.170941763997,0.0177049789578,-0.223322626041,0.0204802669454,-0.270505651876,-0.103599735634,-0.344183837279,-0.100850462875,-0.189155348182,-0.00925381437148,-0.164687696965,0.0526577695394,-0.145641253251,-0.116937839767,-0.275628946145,-0.206631507075,,,,
2020-11-29,0.000655198473156,0.0137426382423,0.046390979521,0.0470340499973,0.0356637272672,,0.0673146555836,0.0688408453404,0.0575075633136,0.0590763702641,0.0746094643738,0.0754400203753,0.0678255223217,0.0717740077696,0.084364144743,0.0838117915948,0.0766710941095,0.0791985512647,0.088553247432,0.0845433996059,0.0729824629555,0.0787369148832,,,,
2020-11-30,-0.0103368551795,0.00497293421762,0.0363874805123,0.0330147351412,0.0179040420871,0.028518380185,0.0586278412146,0.0580942636128,0.0464276470584,,0.0767601832429,0.078224320033,0.0669663620425,0.0682498291685,0.0828857474503,0.0808866236972,0.0735895772889,0.0773884270651,0.09002938889,0.0918942452996,0.0833799079325,0.0881873382394,,,,
2020-12-01,0.0464286844638,0.105813862247,-0.103179486611,-0.085634314993,-0.217925922796,-0.142186044033,-0.187754956968,-0.118367541547,-0.196193001852,-0.104353948121,-0.140123936366,-0.0768832426844,-0.109221498166,,-0.12970892385,-0.0977532829504,-0.115928876618,-0.0804401060522,-0.0858675230733,-0.0560696842086,-0.103247464888,-0.131612757272,,,,
2020-12-02,0.0850491003929,0.0779330730586,-0.00755972273669,-0.0269192662379,-0.0488233517693,-0.0796997148598,-0.0675677158992,-0.0753961937433,-0.0798771915787,-0.0739240833908,-0.0575156431707,-0.0620432454762,-0.0790828740074,-0.0726019696146,-0.0932825288718,-0.089720935573,-0.110774128896,,-0.111126075337,-0.0791872575223,-0.0859336051131,-0.109446645752,,,,
2020-12-03,-0.00822204925124,0.0198988836752,0.0354026862658,0.0226515011195,0.00592935201304,0.0340237621826,0.0327493800316,0.0230151997532,0.00255312907769,0.015398544354,0.0339872273045,0.0262054966771,0.0105780145489,0.0265920346256,0.0558312604597,0.0521363546356,0.0311631742067,0.0427420364298,0.075388762231,0.0738167263033,0.0619871884369,,,,,
2020-12-04,-0.172395741581,-0.174680142121,-0.131419062378,-0.13968835105,-0.152273838303,-0.124518834209,0.0472230107168,0.069782528252,0.0792281147293,0.140660834595,0.10307222437,0.126830998087,0.0683388301838,0.0810838198135,-0.0495651803305,-0.0593026870504,-0.0894272010474,-0.0626555674486,-0.0406767690414,-0.0577045445787,-0.111911682507,-0.0519735837758,,,,
2020-12-05,-0.0250487504058,-5.27630377727e-05,0.00651401932151,-0.00750010319442,-0.0198474335378,0.00432445088882,0.0202401591309,0.00608093195138,-0.0088334163029,0.0200813075737,0.0355470739093,0.0234001651196,0.00810178925815,0.0387940673167,0.0389369627761,0.0284613490956,0.00669819198133,0.0233232553068,0.0447238862648,0.0362519706543,0.0250534918409,0.0403117206936,,,,
2020-12-06,-0.043459556688,-0.0264312637476,-0.0212481675619,,-0.0395889850357,-0.0146300286354,-0.00928335130607,-0.0251356997931,-0.0393647091014,-0.0169738932148,-0.00221177140199,-0.0148797478395,-0.0295100038417,-0.00735977412659,0.00927080113292,-0.00377248251602,-0.0132911601747,0.0160015044943,0.0107081815081,0.00551498811466,-0.0186988818223,-0.00126165725674,,,,
2020-12-07,-0.0148891188448,-0.00310726789759,-0.0197396287067,-0.0352302180935,-0.0406911132724,-0.0245298962056,-0.0184961990367,,-0.0363437090735,-0.0154387865001,-0.00909659410667,-0.0246864975983,-0.0389395538369,-0.0152026930403,-0.00453135220875,-0.0166670603905,-0.0300030502954,-0.00187597393204,0.0207836814982,0.00656686203684,-0.0185291360946,0.00862372186286,,,,
2020-12-08,0.0905050922678,0.0919153719399,0.143005554924,0.119461582798,0.126901353428,0.126214035701,0.131972610688,0.104630144173,0.0880779541463,0.0868351626927,0.103741618725,,0.0832663259278,0.0826041572641,0.0847019479349,0.0982916990606,0.0583837254447,0.0592583843596,0.0711726127576,0.0890952032598,0.0516527374689,-0.0109372276505,,,,
2020-12-09,-0.017222023911,-0.0181452755797,0.0235122992551,0.0434747710024,0.0567501755322,0.044983517268,0.0709504634399,0.0993217107469,0.104436471289,0.0881470021257,0.0532729521073,0.0833674828301,0.0885239070998,0.0816586728183,0.114344677147,,0.204899392959,0.193293258545,0.232369780221,0.280515613261,0.297659742872,0.276882009494,,,,
2020-12-10,-0.118076672129,0.0448716922341,-0.0148162247879,0.0429234057173,-0.0485517898972,-0.0290455654451,-0.0218963138223,-0.0724627322323,-0.0751196763448,-0.160543888859,0.0619561433275,-0.0386328892604,0.0613943146507,-0.0804969541624,0.151573846543,0.00695340020608,0.131932777041,-0.0956207180894,0.120000578393,,0.0698212610837,-0.158428267921,,,,
2020-12-11,-0.0242373058323,-0.0176605675353,-0.0174316668793,-0.0288926044027,-0.0404312516045,-0.0310103244281,-0.0274551238086,-0.0324109506395,-0.0366276747965,-0.0332785868161,-0.0353292683886,-0.0441068347881,-0.0473297060485,-0.0404946445017,-0.0515306524867,-0.0660956034944,-0.0704884364268,-0.061051984095,-0.0773234168845,-0.0940297245388,-0.103683524715,-0.082766864113,,,,
2020-12-12,0.0221078996657,0.0292154191564,0.04038390881,0.0313630766229,0.0142276402608,0.0209448169418,0.0213046911268,0.00966344602904,-0.00120024545787,0.00796417432295,0.0135923337467,0.00915636758368,0.00385051059937,0.00719272686079,0.00250276310085,-0.00353855688813,-0.00642051741565,-9.36440784744e-05,-0.00688010107243,-0.0204002175095,-0.0204479596703,-0.0113189834149,,,,
2020-12-13,,,-0.154011464928,0.0888426856668,-0.20975010233,0.115087314872,-0.191005306982,0.0643293393013,-0.216576175003,0.0909193350279,-0.11011340064,0.070554803904,-0.172965703738,0.0491094778783,-0.0763334956317,-0.0145782738406,-0.147131118323,-0.0883199306376,-0.0563818207208,-0.0767358712664,-0.0922878446957,-0.144664777221,,,,
2020-12-14,-0.00444730409252,0.01562275158,0.0460455000716,0.0398391313768,0.0177298693413,,0.0632236788916,0.0568750841993,0.0469505342995,0.0540103307808,0.0651197171249,0.0557001391281,0.0398382494098,0.0459287414511,0.0483671621693,0.0395706080567,0.0265794385627,0.0372780764681,0.044166452592,0.0369712214703,0.0316001659097,0.0376038603171,,,,
2020-12-15,-0.0242093687338,0.00440323822927,0.0436413058701,0.0363447701916,0.0160276385264,0.0350717347855,0.0641054529421,0.0576472003635,0.0323313193314,,0.0806017488015,0.0761339056404,0.0677673619152,0.0737010422616,0.0876700888239,0.079383473857,0.0656801284974,0.0752455955111,0.0780131544206,0.0648187414449,0.0542319361205,0.060306621846,,,,
2020-12-16,0.0617459086261,0.0107675663503,0.0380704512181,0.0673412807002,0.124901741447,0.124119949498,0.127460545157,0.166755032671,0.197370225493,0.169673790641,0.126444006321,0.140364550023,0.182394983834,,0.0977239204091,0.0814729535532,0.118616123067,0.112582386488,-0.00850409151068,-0.0530614190839,-0.0550905810192,-0.065976643843,,,,
2020-12-19,-0.0435070054745,-0.0443933233452,-0.0173931581992,-0.0272240643726,-0.0405373789465,-0.0419219133439,-0.0138089053803,-0.0301103870788,-0.0413749571589,-0.0143547202526,-0.021639492354,-0.0414075741335,-0.0606424404306,-0.0418871714881,-0.0165076678168,-0.0360075975885,-0.0545908872109,-0.0252620805248,0.00855989844445,0.00493814490336,-0.0255542740121,-0.00364722868479,,,,
2020-12-20,-0.0114736698054,0.00111990145645,-0.00999040124695,-0.0239028325173,-0.0428552587585,-0.0440939466844,-0.0187707506855,-0.0294372183162,-0.0417059618084,-0.0405282995806,-0.0145307007625,-0.0307525226166,-0.0411382642052,-0.0149201958913,-0.0263057740282,-0.0488714100525,-0.066596324788,-0.0462208582177,-0.023655956957,-0.0429388922476,-0.0623331042256,-0.0355552482041,,,,
2020-12-21,-0.0135179488013,-0.0137322731231,-0.0216999703497,,-0.0369493516432,-0.0251858480275,-0.0345048077855,-0.0500982273172,-0.0689465166203,-0.0689282779828,-0.0451384833449,-0.0566497249774,-0.0667546948613,-0.0669787461345,-0.0344262792691,-0.0495112112492,-0.0602755519167,-0.0345168981828,-0.0474151296576,-0.0620677908189,-0.0881670315728,-0.0734853255285,,,,
2020-12-22,0.0147623068481,0.0208212131492,0.00406241885354,-0.00449257106466,-0.00957091340768,-0.00986470052796,-0.0177669265624,,-0.0306587756903,-0.0174009571745,-0.0268042579532,-0.0413670723637,-0.0617567943477,-0.0624639532077,-0.0382912820367,-0.0530564674088,-0.0641442166527,-0.0652750360355,-0.0397635620589,-0.0602002300715,-0.0753369551852,-0.0444678108081,,,,
2020-12-23,0.0119119606272,0.0125812673729,0.0160625996099,0.00839751504974,0.00186796538676,0.00773633646824,-0.00931083119305,-0.0173207874801,-0.0232873447517,-0.0262959898319,-0.0361175695165,,-0.0486888792959,-0.0331608352465,-0.0404592149186,-0.0527678317866,-0.0758920222075,-0.0718558218335,-0.0450350586494,-0.056369614352,-0.0655482884934,-0.0683830913586,,,,
2020-12-24,0.0320369363634,0.0316119352456,0.0312052818336,0.0266521939256,0.0200138362565,0.0217377917916,0.0245041608562,0.0182227618075,0.0106593528577,0.0141340959667,-0.00126120448601,-0.00826591329997,-0.0137043258214,-0.0182434545993,-0.0291936136078,,-0.0458145003528,-0.0356260188671,-0.0395197142843,-0.0559099217474,-0.0812544127429,-0.0864857431096,,,,
2020-12-25,0.0403302750558,0.0411086073438,0.0514062028366,0.0478994672057,0.0378026450978,0.0389334681023,0.0409918815175,0.0358120560171,0.0299142394371,0.0339824847825,0.0332952904068,0.0237109499364,0.0172114435741,0.0270728921464,0.011739571835,0.00171005139443,-0.00359207998716,-0.00602997853562,-0.0186962973199,,-0.0355541180861,-0.0212612243235,,,,
2020-12-26,0.465424187701,0.542595945502,0.475554191836,0.547372239101,0.503140956745,0.477652066813,0.271003637788,0.26102612501,0.210016811092,0.220067584275,0.199312865569,0.253645498028,0.284598840675,0.278218457792,0.388729640215,0.42849063602,0.407556766364,0.420545031901,0.359480996489,0.437976620169,0.372496431872,0.324676192133,,,,
2020-12-27,0.0465367842575,0.0502648127023,0.0666385057268,0.0612119772015,0.0425598544979,0.0412644627636,0.0703614651176,0.0693668802842,0.0594771163745,0.0617693658981,0.0745559273686,0.0707600593606,0.0602315695052,0.0627479850905,0.0661973089805,0.0606467912291,0.0542142517915,0.0519942667452,0.0516458663542,0.0477981801267,0.0413749270975,0.0504544149612,,,,
2020-12-28,,,0.00504542709357,0.177545202753,0.0029792126071,0.248232771298,0.00238133031834,0.184878729418,-0.0232917942255,0.197108533103,-0.0653849876548,0.117048536696,-0.130388918714,0.0870175962244,-0.143459219543,-0.0119948856851,-0.237005066809,-0.0758926476035,-0.1061358282,-0.0197771236972,-0.167990139916,-0.0603071043097,,,,
2020-12-29,0.02226281054,0.0432663591146,0.0646523753271,0.0567449528873,0.034469770769,,0.05576932529,0.047581259495,0.0265377206979,0.0291316351044,0.0454507108606,0.0423288647176,0.0247164105885,0.0257353993976,0.0550105910344,0.0574938729209,0.0506157275002,0.057297707309,0.0680585880479,0.0597153427368,0.0493237219031,0.044451934167,,,,
2021-01-04,-0.036227015661,-0.023009136463,-0.0245304224864,-0.0360787905757,-0.0433246039997,-0.0233723962524,-0.00889895750595,-0.0204427840638,-0.0338458732378,-0.00601040183632,0.0213186507724,0.0102506607164,0.00187233761279,0.0254015108395,0.0401275129392,0.0220809975283,0.00551220308668,0.0303383480741,0.0527876327887,0.0452944041469,0.0237297329863,0.0464708916391,,,,
2021-01-05,-0.015125141518,-0.010251616,,-0.0285723758338,-0.0357838404999,-0.023707030172,-0.0264595305211,-0.0405802975842,-0.0487149043841,-0.0297247753473,-0.0165587418628,-0.0272997547943,-0.0431483283519,-0.0160647414177,0.0121742953937,0.0029630903094,-0.000922784969384,0.0251539952938,0.0360629910821,0.0224226671277,0.00265879666383,0.0174702414746,,,,
2021-01-06,0.00775641522872,0.00771355639326,0.00537909788588,-0.000834642781167,-0.0087983849359,-0.00622520740665,,-0.0264637173107,-0.0348823122005,-0.0243414731092,-0.0248495428527,-0.0345813784167,-0.0419336163915,-0.02001133292,-0.00830278324092,-0.0238908428078,-0.0400674341245,-0.0127200190029,0.0149109368976,0.0123012584105,0.00370470508054,0.0254095750633,,,,
2021-01-07,0.0170649221486,0.0117219154209,0.0142009153753,0.0103573246058,0.00224647183875,0.00160608744663,-0.00178802437131,-0.00930151611204,-0.0183785143507,-0.0163892717534,,-0.0328711495981,-0.0401025131762,-0.0269993411068,-0.0284448984658,-0.039486747757,-0.0452269611552,-0.0250802768098,-0.015081981036,-0.0291228862302,-0.0495384441181,-0.0262536632711,,,,
2021-01-08,0.0270558057573,0.0280842292038,0.0364151485829,0.0349722302989,0.0207727186677,0.0167404442012,0.0173431494459,0.013922842202,0.0052254238558,0.00656901538562,0.0041651911052,-0.000956460561405,-0.00955494046248,-0.0072925383275,,-0.0234500449991,-0.0335467521765,-0.0163967893765,-0.0179655081329,-0.0336546968892,-0.0371669489469,-0.0195720179597,,,,
2021-01-09,-0.0544223828949,-0.0410856736641,0.0197656920882,0.017209016623,0.0640116189827,0.100513751659,0.0796393266121,0.0642714083303,0.0722894897439,0.0809470260578,0.0638891673976,0.0604632559489,0.0615652213643,0.0732409668718,0.0473759483605,0.0652295175189,0.0738619267141,0.0686728545816,,0.0830113134903,0.0693774183665,0.0536408689868,,,,
2021-01-10,0.0245212643067,0.0319444758932,0.0482562647489,0.0445643009041,0.0225203667236,0.0188334726208,0.0568653051022,0.0596073416287,0.0508770054026,0.051273177476,0.0592360533201,0.055235380533,0.0400882470149,0.0394714493654,0.0380899880993,0.0344514337354,0.0277431590105,0.0300220786163,0.0260124741337,0.0231376668439,0.0156888159655,0.015517484466,,,,
2021-01-11,-0.0155960692456,-0.00444199553847,0.0492985461384,0.0501207745841,0.0355186582122,0.0438722249025,0.059498276895,0.0547338121899,0.0320836847877,0.026542361154,0.0605745950424,0.0646676317093,0.055833550633,0.0580623417321,0.0662290760543,0.0660375463145,0.0541516122723,0.0474327261588,0.0499313132523,0.0484719172267,0.0489620452894,0.0480420926915,,,,
2021-01-12,-0.0896767885639,-0.0207676848531,-0.122004080243,-0.0751154113338,-0.263032132114,0.000251445794097,-0.256338818755,-0.0448332210994,-0.318138091341,-0.0809080153575,-0.356237192268,-0.155426964957,-0.406784845255,-0.227388749389,-0.335644808234,-0.21603399911,-0.371319466283,-0.25825158318,-0.166016353236,-0.106956831155,-0.205076619183,-0.212035607804,,,,
2021-01-13,-0.134869626694,-0.0364900317902,-0.0772912913164,0.00144303894919,,-0.010354669254,-0.0425233983769,0.0410048565155,-0.073267924679,-0.0124817524176,0.0001970273667,0.0657437208312,0.00703163991799,0.0507584578108,0.0624745437583,0.0774960844565,0.0346650943068,0.072311680627,0.100872282192,0.0880861068234,0.144612581418,0.039968304778,,,,
2021-01-14,-0.0202396811569,-0.00213665975422,0.00366718568987,-0.0110289200655,-0.0338041327646,-0.013436312682,0.00635346161947,-0.00439932893679,,-0.0160429528453,0.0158563513224,0.00192081511789,-0.0189977972328,-0.00995961916472,0.0367871445748,0.0373486507118,0.0227506457067,0.0343257782809,0.0469465301727,0.0461031110233,0.0180888371877,0.00904610277335,,,,
2021-01-15,0.00875951078701,0.0305906549094,0.0221462889261,0.0183795199606,-0.0151298809742,0.000518526219455,0.00687804041544,-0.00909256941794,-0.0331604405211,-0.0116154854514,0.00901942272069,-0.000529227005472,,-0.011551281038,0.0216962721811,0.00911899326338,-0.00987623466181,0.00413374749539,0.0538555907678,0.0567239739631,0.0387755701684,0.0456896788723,,,,
2021-01-16,0.124010083229,0.129243300868,0.01601512277,0.0562001428982,-0.00375695771502,0.0675353617368,-0.0528912843645,-0.00370786788221,-0.187050621561,-0.0877413783738,-0.255798700352,-0.193250909087,-0.312008797686,-0.211681122352,-0.260192597129,-0.176694940536,,-0.146972260274,-0.203037940559,-0.120638268701,-0.258070828089,-0.201101807118,,,,
2021-01-17,0.00563190857067,0.0205529032275,0.0367729484782,0.0305319408332,0.0251013365668,0.0416549685001,0.0429858905613,0.0287635174278,0.0127159843147,0.0371173995044,0.0288748488131,0.024764708447,-0.00837663640516,0.00788876331304,0.0141693304479,-0.000889074607151,-0.0205243747363,-2.96701997673e-05,0.015294711418,0.00937226985009,,-0.00199600856079,,,,
2021-01-18,0.0307997662994,0.0367906076461,0.0344506961168,0.0246636671606,0.0177252590424,0.0310852461332,0.0452008542155,0.0402204569001,0.032106549586,0.0492010619556,0.0497218247349,0.0352237448507,0.0210666259648,0.0405225982376,0.0340408666047,0.0273584533184,-0.00326024385932,0.0153165763461,0.0205887394038,0.0028602916874,-0.0207754687859,0.00608368962896,,,,
2021-01-19,0.00539724159856,0.00639532337409,0.0193830732516,0.0209623211581,0.0188691898435,0.0251620736811,0.0226571500725,0.0112895924866,0.00241921179306,0.0151519208074,0.0300012970417,0.0238782896285,0.0179731509458,0.0341100395469,0.0330411837561,0.0174370310484,0.00363566675843,0.0237883095397,0.0206978289974,0.0142142891219,-0.0192489759811,-0.0027870138613,,,,
2021-01-20,0.0401579556608,0.0455992147928,,0.0463707744032,0.0388840391734,0.0408704423021,0.0535854063582,0.0547198340359,0.0528011101607,0.0588554502552,0.057017437093,0.045592847412,0.0353089514567,0.0489789740709,0.0628792099475,0.0548556116723,0.044237974829,0.0677897526206,0.0718530282099,0.0548760928506,0.0374947794525,0.0584755982616,,,,
2021-01-21,0.0748783624625,0.143706192245,0.107407793844,0.141000943704,0.0282036895815,0.14426401816,,0.114340166114,0.0281796929598,0.12816707211,0.164228630203,0.248987114986,0.191947594892,0.28057542691,0.311802810013,0.367683164929,0.312927458845,0.411950105405,0.291805541377,0.276348663559,0.241916785091,0.275489692612,,,,
2021-01-22,0.0620640734237,0.0595992060912,0.0626797193495,0.0613426280082,0.0507650809528,0.0428037757322,0.0575025253156,0.0582822754959,0.0548181015533,0.0604963916448,,0.0620538918354,0.0533327536985,0.0502889183476,0.0624627103376,0.0589694383102,0.0572811818073,0.0671123556092,0.0680939597529,0.0532354261148,0.0424814138123,0.0527721119603,,,,
2021-01-23,0.0241093809812,0.023656392924,0.0671062568911,0.0803260859574,0.0727656458318,0.0712662104827,0.0735648858344,0.0712424857409,0.0595350428026,0.0487741379344,0.0680851073932,0.068847606877,0.0676343307422,0.0704815529732,,0.071192564969,0.0671967737646,0.0620301919907,0.0760409073869,0.0765433632039,0.0678790082428,0.0746052226226,,,,
