Date,0,6,12,18,24,30,36,42,48,54,60,66,72,78,84,90,96,102,108,114,120,126,132,138,144,150
2020-10-04,0.0357170067816,0.032598866841,,0.0326109110489,0.0329452465681,0.0320737164962,,0.0280522108392,0.0273420458917,0.0283298694546,,0.0313816867712,0.0318777572034,0.0298110032609,,,,,,,,,,,,
2020-10-05,0.0396727092239,0.0371733807559,,0.02845095541,0.0284216504335,0.0270321043725,,0.0344706743134,0.0347336433077,0.038351890531,,0.027682068012,0.0280297879092,0.0263695642081,,0.0299335399659,0.0298698095217,0.0299571378981,,,,,,,,
2020-10-06,,,,0.308983761643,0.265207821848,0.270335933606,,0.255253858947,0.252195702477,0.252799148651,,0.253523186823,0.253221730964,0.25405497787,,0.258120240901,0.265007976101,0.261268989246,,0.254909448919,0.255520107611,0.254613421916,,,,
2020-10-07,0.0543598012296,0.0400515159891,,0.032453012889,0.0347343935671,,,0.0273411305193,0.0287959689907,0.0300702532447,,0.0470915127625,0.0469221094629,0.04520193394,,0.0536911063079,0.0562427020081,0.0585311376561,,0.0442727519182,0.045226858532,0.0437533414884,,0.0504713610288,0.0521922535612,0.0516800295344
2020-10-08,0.181482877676,0.192282140463,,0.185907995619,0.196837144181,0.20092715953,,,,,,,,,,,,,,,,,,,,
2020-10-09,0.179855949109,0.174127604079,,0.190435537358,0.262866447999,0.203621669485,,0.322044828129,0.251576603356,0.231715856174,,,,,,,,,,,,,,,,
2020-10-10,0.0410335620277,0.034250062878,,0.0406883354406,0.0354018786055,0.0270045533016,,0.0289706818115,0.0287250717866,0.0286196387723,,0.0283529267799,0.0294532698046,0.0325358739402,,,,,,,,,,,,
2020-10-11,0.0356400813095,0.0307248699924,,0.0415971188819,0.0354296192933,0.0322388155684,,0.046036225303,0.0383246463185,0.0259327180098,,0.0304232657647,0.028315174789,0.0240821190858,,0.0242120479147,0.0256996929944,0.0229803719458,,,,,,,,
2020-10-12,0.220972587224,0.266360229273,,0.196500411166,0.152047056065,0.175079058541,,0.282140359087,0.263699637659,0.31904292307,,0.35282315092,0.356493575584,0.380479483271,,0.238823294702,0.143593140781,0.141760881363,,0.0838097740518,0.200566954177,0.137651451352,,,,
2020-10-13,0.0399418084836,0.0333599309193,,0.0399591983246,0.0300865461478,0.0261860347923,,0.046376332682,0.038104671847,0.0314622852794,,0.0596303526652,0.0501590631433,0.0426903222925,,0.0593159833969,0.0467673715643,0.0303137077958,,0.0358161901942,0.0302302506399,0.0226237081771,,0.0245654317353,0.0263409454829,0.0232934720336
2020-10-14,0.0501458383618,0.0453656250905,,,0.0461360585081,0.041502195225,,0.0566273724335,0.0479244423282,0.0413803699833,,0.0583535671327,0.0521234545894,0.044549088991,,0.073271361959,0.0678746721314,0.0616368145211,,0.0794836406716,0.0673220777073,0.0514953888223,,0.0590410480563,0.058197982662,0.0454249939244
2020-10-15,0.188539010881,0.242545545011,,0.2028617893,0.182875882436,0.244068305863,,,0.214585164624,0.137822735072,,0.17407545984,0.264020167934,0.170809445866,,0.207977365313,0.263514849286,0.194356627246,,0.26802465179,0.305588856478,0.30178327739,,0.343254207374,0.291650951658,0.318291900735
2020-11-24,0.0356886360717,0.0352314271502,0.034724625633,0.03081134239,0.033694893144,0.0395856168637,,,,,,,,,,,,,,,,,,,,
2020-11-25,0.0291950726393,0.025728339627,0.0267099133659,0.0242960780405,0.0243013753239,0.0283485089899,0.0308852029397,0.0270442402079,0.0296801882057,0.0338226537511,,,,,,,,,,,,,,,,
2020-11-26,0.0268497051051,0.0239153782269,0.024025066401,0.024219910616,0.0233679263405,0.0233249986845,0.027081025155,0.0241259601193,0.0240135456083,0.0265650268013,0.0284796250029,0.0233714573163,0.025469650113,0.032286895884,,,,,,,,,,,,
2020-11-27,0.0916913693147,0.0892606870982,0.0954144020285,0.103409462797,0.0929081454223,0.0973617251443,0.119390282856,0.123459386878,0.119870490992,0.120040595258,0.128348875406,0.124443952046,0.126036930031,0.118497050069,0.131958727722,0.121772497888,0.138062840579,0.12969598333,,,,,,,,
2020-11-28,,,0.218716119163,0.238221929049,0.251700159547,0.264037522543,0.295389656116,0.239004922768,0.328140467213,0.244545074462,0.370233272395,0.265877824138,0.427663978666,0.265101923412,0.314022915761,0.246814775048,0.300727714014,0.25595603748,0.290029394141,0.274563956741,0.372857294868,0.333239026181,,,,
2020-11-29,0.0309386442048,0.0321677596639,0.0527075942885,0.0532329401471,0.0437430818836,,0.0714882970709,0.0727593461708,0.0620901083863,0.0638990192053,0.0782855555891,0.0791028015399,0.0717239462289,0.0754641286466,0.087646346452,0.0869895063804,0.080488911611,0.0827338232144,0.0919297222366,0.0878707630879,0.0772229849716,0.0825611820103,,,,
2020-11-30,0.0358752059762,0.0332991216727,0.0475645901024,0.0453881495978,0.034842121722,0.041586798687,0.0657583223262,0.0648526183903,0.0557806271713,,0.0820838611421,0.0838308736878,0.0733674413652,0.0744369788907,0.0878501329196,0.0860704080517,0.0791673447467,0.0826203535915,0.0951014234726,0.0975866031955,0.0889837525944,0.0938293276125,,,,
2020-12-01,0.265897159254,0.274730565637,0.184695447008,0.158597343567,0.264857138474,0.198663735792,0.232564602571,0.181912372274,0.256711454653,0.191483934534,0.211074185685,0.211997143024,0.231421884929,,0.21192444947,0.210008272673,0.228883297252,0.185948618547,0.149921390598,0.19233456863,0.223255203916,0.2598483892,,,,
2020-12-02,0.0918479431193,0.0855004024424,0.0328140117801,0.0356644528581,0.0525390871783,0.0824449536934,0.0719275096967,0.0801953061202,0.0835939223142,0.0771193646048,0.0634706316026,0.0707899991183,0.0862680133577,0.0819512986497,0.101313425418,0.0987134054126,0.117883395928,,0.118862904866,0.0881797879385,0.0916476865439,0.117657358876,,,,
2020-12-03,0.0329772609332,0.0358071363564,0.04601302706,0.0367833285066,0.028687015238,0.0437439103842,0.0431356190261,0.0361449871897,0.0279194011856,0.030906019861,0.0437124873222,0.0387852414533,0.0289397051646,0.0378007928986,0.0617312969695,0.0583985994678,0.0411552441455,0.0504716171122,0.0798326049565,0.0781299967643,0.0675493194103,,,,,
2020-12-04,0.177959482068,0.179855049661,0.138270165987,0.147315439136,0.159065470059,0.132745283541,0.0629052837198,0.0817992840178,0.0925320533374,0.149654008889,0.113873624244,0.133522607192,0.0803777864711,0.0915520549743,0.064482512754,0.0745558244766,0.100312539842,0.0796675356882,0.070013578444,0.0740820047617,0.121579982833,0.0692131837184,,,,
2020-12-05,0.0365465480007,0.02646590268,0.0256140056735,0.0262801238157,0.0320834619784,0.0265766397744,0.0328623633172,0.0248194209049,0.0257648289845,0.0312892405896,0.043128960878,0.0346860085038,0.0262091157734,0.0464660450047,0.0469416646698,0.0383875534075,0.0272826515594,0.0348254234238,0.0516887675319,0.0444150620394,0.0363028995755,0.0485880620016,,,,
2020-12-06,0.0508161479563,0.036996600284,0.0326990490226,,0.0468126841931,0.028687912209,0.0277598211858,0.0357338443394,0.0471542716507,0.0296422273125,0.0241947793545,0.028750441191,0.0387343458497,0.0266724940109,0.0279793205982,0.0267196878772,0.030224741269,0.0320802333721,0.0301937794459,0.0290478055442,0.0344697538233,0.0291585243993,,,,
2020-12-07,0.0387005191532,0.0362607149914,0.0401071037635,0.0493088301717,0.0541426221999,0.0434457490764,0.0397906630101,,0.0494105321837,0.0376520483856,0.0351856064955,0.041972985711,0.0506505386879,0.0369941912103,0.0347763806857,0.0385612377754,0.0455747346362,0.0361405934635,0.0424707048204,0.0374509864744,0.0412923125836,0.0389724641821,,,,
2020-12-08,0.153753414883,0.154906248114,0.204042968864,0.181491587993,0.188357446634,0.187643612177,0.192788953522,0.166645892041,0.150969568622,0.148781695525,0.165026169462,,0.145248791502,0.145210672862,0.14706477077,0.161227427736,0.127191114951,0.12854926073,0.137834874533,0.155127207256,0.119075951679,0.0701262112093,,,,
2020-12-09,0.0571835862687,0.0569030677722,0.0573187647313,0.0674940125998,0.080237765548,0.0708166296807,0.0906674194642,0.115095175889,0.119090263168,0.108102963863,0.0833747538745,0.104770022147,0.106974173763,0.103347169587,0.132484290695,,0.214400953449,0.203808420974,0.2411401207,0.288355508887,0.303106908756,0.282000430109,,,,
2020-12-10,0.283698355275,0.247265308129,0.245084904783,0.247482019248,0.249540323931,0.250230729927,0.252452624314,0.256483776087,0.259206892894,0.286156904884,0.256626192243,0.25227174067,0.266790098699,0.265395578932,0.304289145673,0.265791555439,0.297679441172,0.295902328179,0.316871512976,,0.23923997291,0.273579499543,,,,
2020-12-11,0.0417054870197,0.037695146357,0.0373177992218,0.0433712012099,0.0522815169179,0.0454207703249,0.0430207297132,0.0469154824336,0.0492750560265,0.0470082282332,0.0489752276236,0.0555890871373,0.0587788521941,0.0529737142007,0.0618344251139,0.074038221953,0.0774198051268,0.0699821394414,0.0844047022098,0.100191618068,0.109148907754,0.0888510598357,,,,
2020-12-12,0.0406332980764,0.0425052075757,0.0478817013679,0.0421887182033,0.0364428284729,0.0376042390822,0.0375335092874,0.0355429441272,0.0376932290577,0.0359963708486,0.0368897400795,0.0363585744379,0.0372321447742,0.0370825582163,0.0364470907212,0.0383356896254,0.03904546752,0.0371667648292,0.0386886732386,0.0472798502586,0.0498308051342,0.04378902869,,,,
2020-12-13,,,0.411361779213,0.393083793571,0.455811818638,0.412805141689,0.442692201175,0.396386738479,0.458853437785,0.406766188586,0.426263314145,0.398336705316,0.436366118656,0.394569010456,0.409218756555,0.416502585481,0.445587861342,0.432768334715,0.435615453627,0.430973028674,0.459100743649,0.445834245658,,,,
2020-12-14,0.0260994164626,0.0301653390069,0.0524648532258,0.0467334673316,0.0302158696571,,0.0678088834051,0.0617957615903,0.052775639114,0.0591009839741,0.0694972979392,0.0609174749791,0.0460985332794,0.0515771504581,0.0537676213836,0.0463242375967,0.0360147276519,0.0446568472612,0.0503004170575,0.0433824843378,0.0395314444031,0.0444723354219,,,,
2020-12-15,0.0357260062153,0.0265618532592,0.0508192572489,0.0448342055628,0.0306388529821,0.0444345853809,0.0698317246734,0.063456195537,0.0421583410829,,0.0848239298599,0.080543496358,0.0728257153466,0.0781951794943,0.0917786903666,0.0838533420164,0.0707917098467,0.0797930457526,0.0823804218773,0.0700467693539,0.0607865490944,0.0661109684457,,,,
2020-12-16,0.0762717732664,0.0436103213679,0.0595302480363,0.0815908734781,0.13453420563,0.135250041538,0.136636027982,0.177808606219,0.205494140423,0.179303107088,0.142058538878,0.152308487267,0.191185980371,,0.112953695711,0.103724969596,0.134764170328,0.138890815557,0.0735678553445,0.0916950288659,0.0955937791082,0.102990132091,,,,
2020-12-19,0.0510662881766,0.0519893345835,0.0295206735218,0.0360344129348,0.0465566811888,0.0474284444663,0.0264810617175,0.0377731942824,0.0475495009843,0.0273994387313,0.0322008448173,0.0472788240886,0.065241358128,0.0487437953466,0.029397464591,0.042869443028,0.0594724164437,0.0345089580266,0.02418811394,0.0251683989247,0.0346491185697,0.02459234254,,,,
2020-12-20,0.0305557809192,0.0274280783972,0.0285173784966,0.0357073741304,0.0506066178151,0.0511970044524,0.0322395114775,0.0400103134069,0.0497908060492,0.0485754573046,0.0301359032038,0.0409138788154,0.0491067370602,0.0306511319138,0.0370404314356,0.0555275671873,0.0711901060425,0.0525294678749,0.0347357040603,0.0502606737195,0.0677087188781,0.0435814392591,,,,
2020-12-21,0.0320332408067,0.0304138948055,0.033600810665,,0.0446952262347,0.0358293417628,0.0427134204545,0.0562364044938,0.073626274852,0.0738258647667,0.0524890414714,0.0618075850158,0.0709800207973,0.071061848316,0.0427737724184,0.055466512534,0.0650059496346,0.0418318407461,0.0534639401734,0.0664826638809,0.0907339492111,0.077416704418,,,,
2020-12-22,0.0380791779355,0.0391559423483,0.0303511629607,0.0297125809363,0.0311436416824,0.0313595099452,0.0343588888348,,0.042282169068,0.0343126066847,0.0405369876919,0.0512542439075,0.0682844041736,0.0690150849509,0.0480195951336,0.060736915954,0.0708570373589,0.0721764052498,0.0495664950291,0.0671384057387,0.0814129635014,0.0533150828746,,,,
2020-12-23,0.031727750452,0.0299954427653,0.0302871757334,0.026733882843,0.0255450617419,0.02632771138,0.0265501194115,0.0308543377548,0.0343126794173,0.0357215679321,0.0431658993449,,0.0539768679834,0.0413513350702,0.047752957395,0.0584646045651,0.07963838119,0.0758339348076,0.0511603382066,0.0616892806401,0.070027703341,0.0723164018232,,,,
2020-12-24,0.0467264552174,0.0442946008829,0.0416407430076,0.0387067781038,0.0346618893164,0.0362742574688,0.0377122538812,0.0334126030712,0.0293501298252,0.0309266136408,0.0276610718475,0.0297543001982,0.0319691455484,0.0345056462052,0.0415480463428,,0.0562553888268,0.0473205268702,0.0495409812755,0.064416255206,0.08705591031,0.0932243909633,,,,
2020-12-25,0.0465999402702,0.045808821985,0.0544464938382,0.0509014053436,0.0413959203347,0.042709219243,0.0443065632991,0.0398709667181,0.0346594924556,0.0384579876315,0.0378925276912,0.0298955197567,0.0265467869184,0.033471926302,0.023438777707,0.0195493334486,0.0195678307919,0.0200729004911,0.0263719148857,,0.0401300272431,0.0274393495113,,,,
2020-12-26,0.505551465021,0.583694825143,0.526459920822,0.588803214607,0.547592410862,0.523088895081,0.345318743971,0.347497444304,0.32312977012,0.325205362578,0.316877088433,0.348381443642,0.362550554859,0.36288293268,0.44551037108,0.478673989119,0.460331242759,0.487165784813,0.440085294783,0.504871476971,0.458250434327,0.411659007609,,,,
2020-12-27,0.0529103123823,0.0557374758667,0.0698398271181,0.0646804058373,0.0473875800301,0.0460326744997,0.0732137199349,0.0723389223827,0.0627683929382,0.0650751265151,0.077518491312,0.0739632935809,0.0639107823935,0.0662892064789,0.0699707710814,0.0644685511953,0.0589676973937,0.0570644580055,0.05633599459,0.0530944137384,0.0468928608105,0.0543565563103,,,,
2020-12-28,,,0.266748171694,0.323501174901,0.280867799123,0.373558052442,0.284428089157,0.333786658709,0.285877352396,0.349429916434,0.304269480741,0.319323407282,0.32192417293,0.302306545784,0.329489021617,0.299806426769,0.379734253686,0.306095348981,0.313035011963,0.291584915978,0.338777410869,0.299716937708,,,,
2020-12-29,0.0366204622731,0.0507292610914,0.067767570645,0.0599781262948,0.0393263973386,,0.0592229077702,0.0518069213818,0.0334286888306,0.0347817855302,0.0491784748933,0.0460423160029,0.0308644496386,0.0319017864221,0.0579707017017,0.0604523764026,0.0542736402896,0.0603971030594,0.0706493810922,0.0622489960156,0.0523754085409,0.0477531051834,,,,
2021-01-04,0.0417831709391,0.0314937233241,0.0328455836925,0.0425157406277,0.0487675412342,0.032306165689,0.0234767423829,0.0297891527067,0.040519453199,0.0231113770981,0.0313289651299,0.0251647530069,0.0222211491866,0.0338107201404,0.0463146193293,0.0317499325609,0.0237187042254,0.0380982471547,0.0584510709318,0.0522982556982,0.0354138158674,0.0527955927023,,,,
2021-01-05,0.0327485514413,0.0315534583346,,0.0403737443201,0.0462303069044,0.0376070717579,0.039327378628,0.0497142863169,0.0571083820685,0.0418946618068,0.033967042408,0.0403486158457,0.0534836864442,0.0338464642426,0.0339513976859,0.0314540824332,0.0302623810226,0.0401271219882,0.0471742212265,0.038067997472,0.0297922273647,0.0346699207012,,,,
2021-01-06,0.0326816730063,0.0318172993663,0.0298431261458,0.0287377056731,0.0310532048601,0.030199815481,,0.0394983035511,0.0448833011217,0.0381022053383,0.0386877155766,0.0453435088814,0.0514947085542,0.0344749620846,0.0307555696335,0.0387869562299,0.050407201852,0.0331779208583,0.0349141971222,0.0337672216895,0.0321487166439,0.0385136222039,,,,
2021-01-07,0.0369613445359,0.0337283600308,0.0338858963653,0.0329374657384,0.0317269951496,0.0313430639201,0.0302946622901,0.0319307246587,0.0357645766031,0.035046737436,,0.0463882916809,0.0518974391083,0.0420961574616,0.0421027145664,0.0500893906907,0.05484430758,0.0415904805855,0.0360387694997,0.0426958717791,0.0581554826318,0.042624396427,,,,
2021-01-08,0.0418244200306,0.041930491988,0.0469363210775,0.0457246771301,0.03718034325,0.0346818695859,0.0349787146748,0.0339028513629,0.0293649649756,0.0306738961238,0.0302591621295,0.0301477784077,0.0330404404193,0.0302447859713,,0.0381462904477,0.0446963704086,0.0329545762481,0.0372986525731,0.044635727421,0.0471756163735,0.0361333003572,,,,
2021-01-09,0.0608637095056,0.0496930633083,0.0308683158537,0.0293908778047,0.0678876508591,0.102930697368,0.0826488484161,0.0683588422443,0.07517523424,0.0832203209559,0.0677075386777,0.0639181657179,0.0646015610455,0.0757740162278,0.0511781901866,0.0677582911802,0.0773112599733,0.0718199037478,,0.086342365991,0.0737724184885,0.0600042391041,,,,
2021-01-10,0.0386952353282,0.0434588593335,0.0554462914374,0.0522582800234,0.0357679384546,0.0330390430226,0.0629526423532,0.0651666626424,0.0573476843182,0.0580230333984,0.0648520837195,0.0612480816469,0.0481344083045,0.0475883595793,0.0468546251452,0.0430723681612,0.037690253494,0.0397233816808,0.0360706549916,0.034854436903,0.0301713561607,0.0307978730657,,,,
2021-01-11,0.0288911861723,0.0244401181992,0.0546107281553,0.0551756071192,0.0422115013601,0.0490287709111,0.0635179702651,0.0593897595759,0.040119193746,0.0354706559276,0.0648566578779,0.0688931268768,0.0609586602209,0.0630266771735,0.0713112469326,0.0708786956303,0.0596463230269,0.0543112684561,0.0568733405383,0.0553667036144,0.0553489453543,0.0549977713085,,,,
2021-01-12,0.201185140503,0.259625696451,0.191492657776,0.226055876673,0.18833735154,0.282296157522,0.192920436159,0.24998050615,0.215839888362,0.231794892098,0.240811073383,0.198109843255,0.270799724976,0.192796696483,0.231343267417,0.201367234704,0.251921817141,0.198554589964,0.199032102542,0.224805272616,0.203970410094,0.203217488089,,,,
2021-01-13,0.14512620836,0.0585647409722,0.0886345789412,0.042744018647,,0.0556130426427,0.0675088679404,0.0669485633988,0.0859979285918,0.0448285745318,0.0461788177878,0.0782023511094,0.0429306721802,0.0692063861553,0.0807044096675,0.0937398593069,0.0683737566334,0.0900311990695,0.120692430893,0.107525641701,0.158460172981,0.0569727773855,,,,
2021-01-14,0.0324379898973,0.0266886527666,0.0253821792035,0.026513229116,0.0413408402861,0.0269197401392,0.023903025337,0.0229183040375,,0.02891634457,0.027436048583,0.0228229793547,0.0301095779799,0.0257163739406,0.0441852702997,0.0441721480304,0.0326893523278,0.0418749311568,0.0526702368411,0.0520336924187,0.0291716658407,0.0244156376807,,,,
2021-01-15,0.0257487357257,0.0388119024155,0.0309479608117,0.0279460031771,0.0260470917501,0.0214804328962,0.0226268314762,0.0237387628625,0.0398005242818,0.0241456127752,0.022250637186,0.0196318599181,,0.0225530073787,0.0294972295564,0.0221142131847,0.0227756290576,0.0215200918186,0.0578759799283,0.0611955194889,0.0442639830777,0.0501317538195,,,,
2021-01-16,0.178921531703,0.164244028924,0.107910634388,0.126784331751,0.113678574498,0.124226561919,0.121118826598,0.131935719178,0.241509537841,0.181824606637,0.295168819675,0.239680733828,0.344740264692,0.264759442605,0.293957280375,0.235328996668,,0.204287339872,0.25638535576,0.184108080505,0.30047996671,0.262913076299,,,,
2021-01-17,0.0176304578219,0.0260780950088,0.0398495506513,0.0338977669071,0.0287831471763,0.0439300339829,0.0452483426683,0.0319668031751,0.0187016031396,0.0395406713362,0.0326427196716,0.0288657206027,0.0172217398466,0.0166342233356,0.0200347724738,0.0140299585405,0.0245287955256,0.0132294674862,0.0210988078029,0.0163310453318,,0.0151311457075,,,,
2021-01-18,0.0352810147808,0.0403696918678,0.0370492696667,0.028420924574,0.023011672157,0.0343334873257,0.0475681189109,0.0431363880117,0.0357230567415,0.0513454325904,0.0519280726382,0.0382800457693,0.0260131679177,0.0434012374055,0.0376141194716,0.0315338065095,0.015252772081,0.0214827993658,0.0255890605659,0.0154927101538,0.0267714735352,0.0178580156731,,,,
2021-01-19,0.0277344466313,0.0282248854731,0.0329788035372,0.0342338933182,0.0327054827759,0.0367157199835,0.0351458605295,0.0292780176669,0.0268436564948,0.0311705139713,0.0403907064401,0.0356627981328,0.0323521791215,0.0439004849273,0.0427408413776,0.031623975847,0.0264895707275,0.0354376068604,0.0332303606262,0.0306812450075,0.0322116850216,0.0253843645365,,,,
2021-01-20,0.0470362534431,0.0520454963331,,0.0524059226196,0.0460640243711,0.0470270023064,0.0582061929669,0.0593856123948,0.0573662460706,0.0628147499163,0.0612499385778,0.0514348637524,0.0429196757003,0.0546674332569,0.0676661513361,0.059833584555,0.0503069398878,0.0723377991251,0.0761965668023,0.060529541181,0.0456435401483,0.0635648090444,,,,
2021-01-21,0.425962649499,0.404971672546,0.403944963725,0.400166558787,0.411501090106,0.412567353138,,0.424989416508,0.427143973627,0.422859418872,0.416088360656,0.434843349355,0.408753836891,0.445122115554,0.463466092973,0.49320466203,0.469018560956,0.52676590851,0.450468972538,0.457413158727,0.436099766294,0.427663307104,,,,
2021-01-22,0.0660690221335,0.0632714753822,0.0653183460863,0.064003943601,0.0540296146595,0.0465186724688,0.0607197295415,0.0613869363203,0.0581841178672,0.0633886401763,,0.0646718375217,0.0563739540064,0.0538811442299,0.065207057231,0.0619194574122,0.0600601572363,0.0695829248207,0.0706571756617,0.0567200974519,0.0474976642852,0.0555001648858,,,,
2021-01-23,0.0314167641146,0.0308765303781,0.0697293453424,0.082627141988,0.0751698630039,0.073889845687,0.075944565235,0.0734065711093,0.0623290640791,0.0520356855432,0.0704079387461,0.0709225713104,0.0698206071758,0.0726509506145,,0.0731596322798,0.0690502634843,0.0642689400573,0.0777182518847,0.0781463005689,0.0696992198354,0.0761855299684,,,,
2021-01-24,0.055117828197,0.0563828517912,0.0482786226284,0.0489142512288,0.0473968179493,0.0460733363654,0.0846995282072,0.0945421316702,0.0851957985936,0.0834426275268,0.0856761262386,0.0826404485937,0.0712441727517,0.0612545887399,0.0783906852474,0.0814738084154,0.0766934861563,0.0812017858094,,0.0803128214394,0.0732634290467,0.0707025299634,,,,
2021-01-25,0.0268954413255,0.0561900773727,0.0674486677912,0.0671293479992,0.0697616765283,0.0703918113253,0.0606714152055,0.0612819814725,0.0604912412651,0.0618900347343,0.0987967524366,0.109671539221,0.0999777502065,0.098267614049,0.0999640166374,0.0951938607245,0.0827305162297,0.0738232703046,0.0924515592011,0.0929194292684,0.0911432842601,0.0969150540992,,,,
2021-01-26,0.0865378298546,0.0423731671327,0.043198353027,0.0447484561667,0.031308627666,0.0468491796537,0.055845822025,0.0545728457342,0.0542939388108,0.0538956495763,0.0463099572957,0.0475642540621,0.0484958146341,0.0472744173262,0.081653977355,0.0946149549973,0.0883485408837,0.0836435041599,0.0866387774837,0.0782116731754,0.0650266827208,0.0617552362141,,,,
2021-01-27,0.0298274836658,0.0271224572066,0.0308035134512,0.0320416501596,0.0759485401482,0.0319742977612,0.0319748233132,0.0328352845771,0.0292919599952,0.033604041815,0.0385638055866,0.0377273285131,0.0404083965439,0.0407216610955,0.0329565468919,0.0351080957285,0.0388475347767,0.0375188710749,0.0705187928644,0.0849021627361,0.080345527241,0.0781550060618,,,,
