LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.828,-0.0886245101736,-12.0,-0.098314522096,0.103254260455,0.997042027816,0.98421673632,92.2371666425,240,
6.0,0.828,-0.0881587094195,-18.0,-0.096959153441,0.10195056866,0.997009217487,0.984513896286,92.2400109506,239,
12.0,0.828,-0.0886646602705,-12.0,-0.0987036485311,0.103382429408,0.997180560552,0.984137905285,92.4272119055,239,
18.0,0.828,-0.090938227325,-18.0,-0.0988262677503,0.103867931925,0.996916069613,0.983922669076,92.1272063026,239,
24.0,0.828,-0.0899803483657,-6.0,-0.0989688424052,0.104032305258,0.996928480438,0.98393120503,92.1042331762,239,
30.0,0.828,-0.0901103928962,-18.0,-0.0951245634137,0.100497919567,0.996836055315,0.984948615798,92.0153947367,239,
36.0,0.828,-0.0949891995847,-6.0,-0.0983033532068,0.10313863537,0.997098675193,0.98421336496,92.3138799252,239,
42.0,0.828,-0.093307957013,-6.0,-0.0989327509119,0.104293278086,0.996765495978,0.983880783722,91.8714202645,239,
48.0,0.828,-0.0977135836447,-12.0,-0.101191994883,0.106040988787,0.996994706919,0.983309664799,92.1931378175,239,
54.0,0.828,-0.0962263639852,-12.0,-0.100096832657,0.105653229318,0.99655007341,0.983369000401,91.6730134756,239,
60.0,0.828,-0.110021605193,-12.0,-0.104299883102,0.108471609947,0.997308342081,0.982442919101,92.6627062537,239,
66.0,0.828,-0.112940853209,-12.0,-0.105824420739,0.110361949162,0.997022556899,0.981813010544,92.2866136055,239,
72.0,0.828,-0.106576124043,-6.0,-0.102599523804,0.107901531728,0.996616662285,0.982616994302,91.7724869689,239,
78.0,0.828,-0.0998370966376,-6.0,-0.100684211301,0.106236014514,0.996521759337,0.983154100589,91.6528204112,239,
84.0,0.828,-0.105105422242,0.0,-0.105387498436,0.110172376688,0.996910021986,0.981999212304,92.0906524191,239,
90.0,0.828,-0.111285015105,-12.0,-0.104079653109,0.108554271808,0.997119776687,0.982435846698,92.4034649132,239,
96.0,0.828,-0.110373246145,-6.0,-0.104679173158,0.108911841531,0.997258314335,0.982298528242,92.5950886322,239,
102.0,0.828,-0.109036779015,-6.0,-0.105207041777,0.109779397553,0.99702867513,0.982058768992,92.2785867796,239,
108.0,0.828,-0.112493598476,-6.0,-0.102014228797,0.106738500783,0.997005781123,0.982957667657,92.2659890697,239,
114.0,0.828,-0.111197084775,0.0,-0.100291188785,0.104828166643,0.997180169703,0.983588593647,92.4870948646,239,
120.0,0.828,-0.1210794931,6.0,-0.105949686189,0.109265934707,0.99783391882,0.982137893018,93.4206697973,239,
126.0,0.828,-0.12242886232,0.0,-0.104692215775,0.108149982844,0.99776707633,0.982480309758,93.3188997434,239,
