LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,0.573,-0.384289,-42.0,-0.348826758983,0.358134814516,0.962402103762,0.71579268015,67.223182134,239,
6.0,0.573,-0.394204,-42.0,-0.296710039792,0.306349380405,0.960729452519,0.726506178276,69.1302862167,240,
12.0,0.573,-0.39553,-18.0,-0.374565279854,0.379673083554,0.973159625097,0.687272048637,74.8695482861,240,
18.0,0.573,-0.409133,-18.0,-0.383646389258,0.390842359157,0.96205979761,0.677780248665,69.7739697983,240,
24.0,0.573,-0.410725,-36.0,-0.379594087125,0.388493891644,0.954941465972,0.680841352967,66.5246902372,240,
30.0,0.573,-0.427636,132.0,-0.382500311167,0.391160489309,0.953666570896,0.676555998091,66.8588483669,240,
36.0,0.573,-0.417221,-66.0,-0.398641158692,0.405438449677,0.965489529055,0.66877596761,70.0672690657,240,
42.0,0.573,-0.429294,-84.0,-0.410272030096,0.417291929288,0.963794610444,0.661031116303,69.1400577689,240,
48.0,0.573,-0.436456,-36.0,-0.406426936803,0.411905339005,0.972725601986,0.6664217858,72.8905514488,240,
54.0,0.573,-0.396397,-42.0,-0.379421570129,0.385640644663,0.972057970147,0.688975320785,72.0719801722,240,
60.0,0.573,-0.418682,0.0,-0.385860370417,0.39301108516,0.960448004199,0.67491393996,69.7840323202,240,
66.0,0.573,-0.403021,-42.0,-0.38701868395,0.393324855838,0.968341882513,0.678035480082,71.5976216541,240,
72.0,0.573,-0.375714,-12.0,-0.388407230292,0.392903266247,0.976317310147,0.676298189028,76.003074466,240,
78.0,0.573,-0.296148,-12.0,-0.328664947417,0.336327456392,0.968612665743,0.728085140516,71.098344046,240,
84.0,0.573,-0.280323,-72.0,-0.327790581434,0.337734850141,0.959355759724,0.72838013958,67.0619685466,240,
90.0,0.573,-0.302793,6.0,-0.334776724542,0.342697238867,0.968591827675,0.722904965843,70.3413155763,240,
96.0,0.573,-0.423665,30.0,-0.390029331583,0.395911378602,0.967405604761,0.673364998255,72.4711528187,240,
102.0,0.573,-0.381492,12.0,-0.372042963792,0.375794659076,0.979076367438,0.688140116708,78.5539990741,240,
108.0,0.573,-0.393814,-54.0,-0.379221782925,0.383656454291,0.974936967623,0.683473357779,76.4502001518,240,
114.0,0.573,-0.383489,-36.0,-0.374978724833,0.379186879776,0.978247686128,0.688267869826,77.1909021473,240,
120.0,0.573,-0.311953,-66.0,-0.346010672675,0.358798696607,0.952806242783,0.713265659555,61.5614991681,240,
126.0,0.573,-0.397195,-42.0,-0.371718467746,0.379095428638,0.96323034356,0.689690658729,69.8675962356,240,
132.0,0.573,-0.333317,-72.0,-0.326391943917,0.337504664,0.953594535028,0.729080287148,65.2232255258,240,
138.0,0.573,-0.260541,-18.0,-0.277307834833,0.287713715018,0.963158938014,0.776355631621,68.9543467067,240,
144.0,0.573,-0.38164,-66.0,-0.340258420004,0.348905508937,0.953634034438,0.708513550794,68.744595882,240,
150.0,0.573,-0.448263,-66.0,-0.385343205917,0.392955459383,0.954810290466,0.671497588863,68.8356086265,240,
