LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.686,-0.039277565744,-66.0,-0.0182192286142,0.316209092885,0.958528270042,0.977927662794,71.4540509656,240,
6.0,1.686,-0.0414831647687,-60.0,-0.0170581940499,0.307510596415,0.960848895903,0.979125920683,72.228380845,239,
12.0,1.686,-0.0467689689668,-66.0,-0.0132310149373,0.310238374815,0.960027942742,0.978794177457,71.9643560269,239,
18.0,1.686,-0.048630278146,-66.0,-0.0161787730219,0.31214561151,0.959624644329,0.978440715493,71.8042642282,239,
24.0,1.686,-0.0394874175592,-60.0,-0.0174242428744,0.308273190507,0.960653610163,0.979017276078,72.1611524717,239,
30.0,1.686,-0.0489515798263,-66.0,-0.016618434762,0.308296571494,0.960589361076,0.979064601279,72.1550040325,239,
36.0,1.686,-0.0579735642028,-66.0,-0.0158035014655,0.302007300806,0.962291446047,0.979874059291,72.7207541016,239,
42.0,1.686,-0.063592020328,-66.0,-0.012423727906,0.301144335536,0.962391791397,0.980078292112,72.7845738291,239,
48.0,1.686,-0.052204950562,-60.0,-0.0153143865778,0.307680812761,0.96068811828,0.979214490274,72.2046517821,239,
54.0,1.686,-0.053634021361,-66.0,-0.0145605038153,0.306722944251,0.960976602559,0.979286370127,72.2880744392,239,
60.0,1.686,-0.0544609289432,-60.0,-0.017448059902,0.310836061945,0.960004355562,0.978617612184,71.9290927273,239,
66.0,1.686,-0.0606476148083,-60.0,-0.0183745317492,0.312105982957,0.959757433667,0.978360376156,71.8188643384,239,
72.0,1.686,-0.0615536228818,-60.0,-0.0221598905901,0.314921224567,0.959047402572,0.977968379492,71.5858672177,239,
78.0,1.686,-0.0481327090808,-60.0,-0.0252818237778,0.314569612572,0.959170544675,0.97805726438,71.6391043607,239,
84.0,1.686,-0.0471200731909,-60.0,-0.0323778374369,0.30538517824,0.961811252024,0.979361873574,72.5334858702,239,
90.0,1.686,-0.046363512975,-60.0,-0.0380683171253,0.300905766772,0.96311530667,0.980020998701,73.0016510621,239,
96.0,1.686,-0.0428761897472,-60.0,-0.0324767849216,0.3072195606,0.961328117741,0.979105725735,72.3675804631,239,
102.0,1.686,-0.0515936130942,-60.0,-0.0386094717944,0.299012725441,0.963592737161,0.980305055503,73.1806013956,239,
108.0,1.686,-0.0529119845513,-60.0,-0.0366022515508,0.298382511375,0.963784854445,0.980310120839,73.2150210278,239,
114.0,1.686,-0.057815573517,-60.0,-0.0479278571894,0.293812336375,0.965264596061,0.981014912478,73.7805290453,239,
120.0,1.686,-0.0883799642954,-60.0,-0.05778419173,0.290738579176,0.966561653782,0.981376318792,74.2272143246,239,
126.0,1.686,-0.100288153027,-60.0,-0.0687953911273,0.291902886056,0.966948886025,0.981187809674,74.3410163566,239,
