LeadTime (HRS), obsMax (m MSL), Peak (m), PLag (min), Bias(m), RMSD (m), RVal, Skil, VExp (%), nPts,
-0.0,1.585,0.0688221488475,0.0,-0.0270545916592,0.101029057909,0.997288066344,0.997666650123,90.9546308283,239,
6.0,1.585,0.0990421529587,-36.0,0.0874507767615,0.139849556003,0.99705215113,0.99545671512,89.8434371417,240,
12.0,1.585,-0.144269603816,0.0,-0.0656212611322,0.131064734019,0.997151680938,0.995976111803,89.441407522,240,
18.0,1.585,-0.0572164837549,-24.0,0.0171877752619,0.111054435311,0.997296107706,0.997118006053,89.7892575791,240,
24.0,1.585,-0.168907509418,6.0,-0.0663761353765,0.134488428717,0.997187799428,0.995741135416,89.1144455309,240,
30.0,1.585,-0.0260923051262,6.0,0.0731434126406,0.136359145542,0.997142045559,0.995636674447,89.289903246,240,
36.0,1.585,-0.247212658378,0.0,-0.138296842993,0.180239818862,0.997316167946,0.992380030085,89.2428933875,240,
42.0,1.585,-0.157870133149,0.0,-0.0523761274406,0.126894344897,0.997343499727,0.996207171311,89.243480954,240,
48.0,1.585,-0.256169580691,0.0,-0.152239693875,0.192369232199,0.996987038641,0.991338420512,89.0558639512,240,
54.0,1.585,-0.0966775153057,0.0,0.00665107155287,0.115344795819,0.997220339038,0.996870546124,89.2833034214,240,
60.0,1.585,-0.260763953892,-6.0,-0.152868692983,0.18919086898,0.99742041367,0.991648249339,89.6265567072,240,
66.0,1.585,-0.173800083523,-6.0,-0.0727093594244,0.134186374617,0.997555075886,0.995766354321,89.5041335708,240,
72.0,1.585,-0.269923997665,6.0,-0.168179033628,0.202186626603,0.997341869809,0.990472001356,89.5554569634,240,
78.0,1.585,-0.120610055956,0.0,-0.0238134586285,0.114760944005,0.997435127263,0.996906479883,89.5522446174,240,
84.0,1.585,-0.227691015341,-6.0,-0.12448281288,0.166177850251,0.997709997424,0.993533378612,89.7547760968,240,
90.0,1.585,-0.154437137423,0.0,-0.0494371136808,0.121189055983,0.997725955981,0.99654700711,89.7026424687,240,
96.0,1.585,-0.228548275016,6.0,-0.11646662627,0.163720878824,0.997706640828,0.993680824287,89.2914425378,240,
102.0,1.585,-0.0948171106539,0.0,0.0349063267428,0.12147786498,0.99786109459,0.996499498782,89.1714543336,240,
108.0,1.585,-0.168910281565,6.0,-0.0694369098306,0.130144970211,0.997777525951,0.996020530918,89.7559928314,240,
114.0,1.585,-0.191981245773,6.0,-0.0670442798922,0.132751156721,0.998062469608,0.995822935076,89.3368790573,240,
120.0,1.585,-0.241852164118,0.0,-0.117088449934,0.160768001308,0.998225014856,0.993908735284,89.7473656907,240,
126.0,1.585,-0.0946516574734,6.0,0.0293402070757,0.115640626398,0.997983387992,0.996840779727,89.590068078,240,
